ticker,data_symbol,name,category,scheme,layer,threshold,date,close,reference_high,reference_mode,drawdown,ret_21d,ret_63d,ret_126d,ret_252d,max_adverse_252d
TSM,TSM,TSMC,AI_STOCK,STOCK_A_15_25_35_50,D2,-25.00%,2020-03-16,40.01161193847656,53.752777099609375,52w_high,-25.56%,11.65%,25.95%,82.34%,172.88%,-1.32%
TSM,TSM,TSMC,AI_STOCK,STOCK_A_15_25_35_50,D1,-15.00%,2021-03-04,105.74517059326172,128.1219024658203,52w_high,-17.47%,8.11%,1.44%,5.01%,-4.38%,-6.03%
TSM,TSM,TSMC,AI_STOCK,STOCK_A_15_25_35_50,D1,-15.00%,2022-01-27,108.16521453857422,130.7313995361328,52w_high,-17.26%,-8.05%,-17.79%,-23.20%,-18.25%,-47.38%
TSM,TSM,TSMC,AI_STOCK,STOCK_A_15_25_35_50,D2,-25.00%,2022-03-04,97.64427185058594,130.7313995361328,52w_high,-25.31%,0.22%,-10.32%,-22.22%,-13.60%,-41.72%
TSM,TSM,TSMC,AI_STOCK,STOCK_A_15_25_35_50,D3,-35.00%,2022-04-27,84.29350280761719,130.7313995361328,52w_high,-35.52%,0.82%,-1.31%,-31.86%,-4.55%,-32.48%
TSM,TSM,TSMC,AI_STOCK,STOCK_A_15_25_35_50,D4,-50.00%,2022-09-30,64.72920989990234,130.7313995361328,52w_high,-50.49%,-10.22%,9.27%,36.89%,27.12%,-12.08%
TSM,TSM,TSMC,AI_STOCK,STOCK_A_15_25_35_50,D1,-15.00%,2023-09-07,86.30542755126953,102.51417541503906,52w_high,-15.81%,-0.33%,9.23%,64.16%,83.88%,-5.91%
TSM,TSM,TSMC,AI_STOCK,STOCK_A_15_25_35_50,D1,-15.00%,2024-07-24,155.79347229003906,186.2599639892578,52w_high,-16.36%,4.16%,24.66%,39.80%,54.11%,-10.58%
TSM,TSM,TSMC,AI_STOCK,STOCK_A_15_25_35_50,D1,-15.00%,2025-02-25,185.89193725585938,220.49452209472656,52w_high,-15.69%,-8.02%,4.79%,27.01%,101.66%,-25.06%
TSM,TSM,TSMC,AI_STOCK,STOCK_A_15_25_35_50,D2,-25.00%,2025-03-28,162.8469696044922,220.49452209472656,52w_high,-26.14%,-0.47%,37.56%,66.47%,107.04%,-14.45%
TSM,TSM,TSMC,AI_STOCK,STOCK_A_15_25_35_50,D3,-35.00%,2025-04-08,139.31422424316406,220.49452209472656,52w_high,-36.82%,23.94%,63.12%,116.88%,165.40%,0.00%
TSM,TSM,TSMC,AI_STOCK,STOCK_A_15_25_35_50,D1,-15.00%,2026-03-26,325.3480529785156,385.7371826171875,52w_high,-15.66%,24.19%,32.89%,,,-2.95%
TSM,TSM,TSMC,AI_STOCK,STOCK_B_20_30_40_55,D1,-20.00%,2015-08-20,15.026381492614746,18.87083625793457,52w_high,-20.37%,4.69%,14.84%,22.18%,51.53%,-4.33%
TSM,TSM,TSMC,AI_STOCK,STOCK_B_20_30_40_55,D1,-20.00%,2018-06-27,30.217235565185547,38.07453155517578,52w_high,-20.64%,16.73%,24.67%,3.58%,13.89%,-3.24%
TSM,TSM,TSMC,AI_STOCK,STOCK_B_20_30_40_55,D1,-20.00%,2018-11-20,30.327865600585938,38.19915008544922,52w_high,-20.61%,0.20%,11.05%,7.18%,54.59%,-3.59%
TSM,TSM,TSMC,AI_STOCK,STOCK_B_20_30_40_55,D1,-20.00%,2020-03-16,40.01161193847656,53.752777099609375,52w_high,-25.56%,11.65%,25.95%,82.34%,172.88%,-1.32%
TSM,TSM,TSMC,AI_STOCK,STOCK_B_20_30_40_55,D1,-20.00%,2021-03-24,100.05543518066406,128.1219024658203,52w_high,-21.91%,8.88%,6.92%,7.19%,-1.67%,-7.77%
TSM,TSM,TSMC,AI_STOCK,STOCK_B_20_30_40_55,D1,-20.00%,2022-02-24,103.98284912109375,130.7313995361328,52w_high,-20.46%,-4.14%,-18.80%,-20.94%,-20.29%,-45.27%
TSM,TSM,TSMC,AI_STOCK,STOCK_B_20_30_40_55,D2,-30.00%,2022-04-11,91.12029266357422,130.7313995361328,52w_high,-30.30%,-9.98%,-16.25%,-34.26%,-8.82%,-37.54%
TSM,TSM,TSMC,AI_STOCK,STOCK_B_20_30_40_55,D3,-40.00%,2022-06-30,76.7481689453125,130.7313995361328,52w_high,-41.29%,5.58%,-14.77%,-5.98%,28.81%,-25.85%
TSM,TSM,TSMC,AI_STOCK,STOCK_B_20_30_40_55,D4,-55.00%,2022-10-24,57.86542892456055,130.7313995361328,52w_high,-55.74%,34.67%,51.63%,35.66%,45.91%,-1.65%
TSM,TSM,TSMC,AI_STOCK,STOCK_B_20_30_40_55,D1,-20.00%,2023-09-26,81.2042236328125,102.51417541503906,52w_high,-20.79%,3.97%,24.50%,63.59%,125.13%,0.00%
TSM,TSM,TSMC,AI_STOCK,STOCK_B_20_30_40_55,D1,-20.00%,2024-08-02,146.1027069091797,186.2599639892578,52w_high,-21.56%,7.09%,27.61%,37.10%,56.63%,-4.65%
TSM,TSM,TSMC,AI_STOCK,STOCK_B_20_30_40_55,D1,-20.00%,2025-03-03,169.79315185546875,220.49452209472656,52w_high,-22.99%,-2.12%,13.08%,33.04%,109.43%,-17.95%
TSM,TSM,TSMC,AI_STOCK,STOCK_B_20_30_40_55,D2,-30.00%,2025-04-04,144.66525268554688,220.49452209472656,52w_high,-34.39%,17.36%,55.79%,107.40%,152.34%,-3.70%
TSM,TSM,TSMC,AI_STOCK,STOCK_C_25_35_45_60,D1,-25.00%,2020-03-16,40.01161193847656,53.752777099609375,52w_high,-25.56%,11.65%,25.95%,82.34%,172.88%,-1.32%
TSM,TSM,TSMC,AI_STOCK,STOCK_C_25_35_45_60,D1,-25.00%,2022-03-04,97.64427185058594,130.7313995361328,52w_high,-25.31%,0.22%,-10.32%,-22.22%,-13.60%,-41.72%
TSM,TSM,TSMC,AI_STOCK,STOCK_C_25_35_45_60,D2,-35.00%,2022-04-27,84.29350280761719,130.7313995361328,52w_high,-35.52%,0.82%,-1.31%,-31.86%,-4.55%,-32.48%
TSM,TSM,TSMC,AI_STOCK,STOCK_C_25_35_45_60,D3,-45.00%,2022-07-05,71.4532470703125,130.7313995361328,52w_high,-45.34%,13.66%,-8.50%,-1.63%,33.34%,-20.35%
TSM,TSM,TSMC,AI_STOCK,STOCK_C_25_35_45_60,D1,-25.00%,2025-03-28,162.8469696044922,220.49452209472656,52w_high,-26.14%,-0.47%,37.56%,66.47%,107.04%,-14.45%
TSM,TSM,TSMC,AI_STOCK,STOCK_C_25_35_45_60,D2,-35.00%,2025-04-08,139.31422424316406,220.49452209472656,52w_high,-36.82%,23.94%,63.12%,116.88%,165.40%,0.00%
AVGO,AVGO,Broadcom,AI_STOCK,STOCK_A_15_25_35_50,D1,-15.00%,2010-09-09,1.3805367946624756,1.6388169527053833,52w_high,-15.76%,12.86%,29.13%,58.07%,69.55%,-5.19%
AVGO,AVGO,Broadcom,AI_STOCK,STOCK_A_15_25_35_50,D1,-15.00%,2011-08-01,2.348540782928467,2.7644870281219482,52w_high,-15.05%,-0.21%,1.48%,2.97%,12.84%,-18.10%
AVGO,AVGO,Broadcom,AI_STOCK,STOCK_A_15_25_35_50,D2,-25.00%,2011-08-08,1.9233980178833008,2.7644870281219482,52w_high,-30.42%,20.26%,26.83%,28.10%,39.65%,0.00%
AVGO,AVGO,Broadcom,AI_STOCK,STOCK_A_15_25_35_50,D1,-15.00%,2011-09-28,2.3421471118927,2.7644870281219482,52w_high,-15.28%,2.27%,-12.57%,17.04%,7.50%,-16.19%
AVGO,AVGO,Broadcom,AI_STOCK,STOCK_A_15_25_35_50,D2,-25.00%,2011-11-23,2.0554983615875244,2.7644870281219482,52w_high,-25.65%,1.88%,28.19%,15.31%,19.76%,-4.50%
AVGO,AVGO,Broadcom,AI_STOCK,STOCK_A_15_25_35_50,D1,-15.00%,2012-04-24,2.3366503715515137,2.786390542984009,52w_high,-16.14%,2.57%,5.05%,3.12%,0.16%,-8.14%
AVGO,AVGO,Broadcom,AI_STOCK,STOCK_A_15_25_35_50,D1,-15.00%,2012-10-10,2.351191520690918,2.786390542984009,52w_high,-15.62%,3.13%,6.60%,7.20%,38.73%,-4.78%
AVGO,AVGO,Broadcom,AI_STOCK,STOCK_A_15_25_35_50,D1,-15.00%,2013-04-18,2.2864513397216797,2.6984450817108154,52w_high,-15.27%,9.75%,20.56%,43.53%,98.16%,-0.35%
AVGO,AVGO,Broadcom,AI_STOCK,STOCK_A_15_25_35_50,D1,-15.00%,2014-10-10,5.351112365722656,6.712882995605469,52w_high,-20.29%,20.39%,45.08%,74.88%,66.98%,-3.25%
AVGO,AVGO,Broadcom,AI_STOCK,STOCK_A_15_25_35_50,D1,-15.00%,2015-07-09,9.437478065490723,11.176374435424805,52w_high,-15.56%,-1.71%,-4.55%,4.15%,26.02%,-12.97%
AVGO,AVGO,Broadcom,AI_STOCK,STOCK_A_15_25_35_50,D2,-25.00%,2015-08-24,8.321752548217773,11.176374435424805,52w_high,-25.54%,14.55%,15.33%,19.29%,63.36%,-1.30%
AVGO,AVGO,Broadcom,AI_STOCK,STOCK_A_15_25_35_50,D1,-15.00%,2016-01-13,9.391883850097656,11.300797462463379,52w_high,-16.89%,-1.34%,29.22%,31.24%,47.27%,-5.68%
AVGO,AVGO,Broadcom,AI_STOCK,STOCK_A_15_25_35_50,D1,-15.00%,2018-02-01,18.82823944091797,22.294071197509766,52w_high,-15.55%,3.43%,-4.29%,-6.84%,19.30%,-12.82%
AVGO,AVGO,Broadcom,AI_STOCK,STOCK_A_15_25_35_50,D1,-15.00%,2018-07-12,17.02448081970215,22.294071197509766,52w_high,-23.64%,1.07%,11.23%,21.49%,42.41%,-3.58%
AVGO,AVGO,Broadcom,AI_STOCK,STOCK_A_15_25_35_50,D2,-25.00%,2018-07-13,16.414796829223633,22.294071197509766,52w_high,-26.37%,4.26%,13.91%,26.16%,45.54%,0.00%
AVGO,AVGO,Broadcom,AI_STOCK,STOCK_A_15_25_35_50,D1,-15.00%,2019-05-22,22.421611785888672,26.694894790649414,52w_high,-16.01%,2.75%,7.81%,20.24%,6.84%,-35.83%
AVGO,AVGO,Broadcom,AI_STOCK,STOCK_A_15_25_35_50,D1,-15.00%,2019-08-05,22.505414962768555,26.694894790649414,52w_high,-15.69%,5.74%,11.83%,18.68%,28.51%,-36.06%
AVGO,AVGO,Broadcom,AI_STOCK,STOCK_A_15_25_35_50,D1,-15.00%,2020-02-27,23.481704711914062,27.83176040649414,52w_high,-15.63%,-14.36%,5.11%,27.40%,79.35%,-38.72%
AVGO,AVGO,Broadcom,AI_STOCK,STOCK_A_15_25_35_50,D2,-25.00%,2020-03-12,18.75279998779297,27.83176040649414,52w_high,-32.62%,20.82%,36.55%,67.70%,115.64%,-23.27%
AVGO,AVGO,Broadcom,AI_STOCK,STOCK_A_15_25_35_50,D3,-35.00%,2020-03-16,16.078475952148438,27.83176040649414,52w_high,-42.23%,39.58%,64.87%,98.40%,166.56%,-10.51%
AVGO,AVGO,Broadcom,AI_STOCK,STOCK_A_15_25_35_50,D1,-15.00%,2022-01-19,52.049983978271484,62.2307243347168,52w_high,-16.36%,2.67%,6.70%,-6.82%,4.46%,-22.48%
AVGO,AVGO,Broadcom,AI_STOCK,STOCK_A_15_25_35_50,D1,-15.00%,2022-04-26,52.039581298828125,62.2307243347168,52w_high,-16.38%,-5.08%,-4.98%,-16.48%,14.02%,-22.46%
AVGO,AVGO,Broadcom,AI_STOCK,STOCK_A_15_25_35_50,D2,-25.00%,2022-06-16,46.196067810058594,62.2307243347168,52w_high,-25.77%,3.23%,1.91%,14.11%,80.28%,-12.66%
AVGO,AVGO,Broadcom,AI_STOCK,STOCK_A_15_25_35_50,D3,-35.00%,2022-10-14,40.34904098510742,62.2307243347168,52w_high,-35.16%,20.16%,36.75%,50.36%,112.57%,0.00%
AVGO,AVGO,Broadcom,AI_STOCK,STOCK_A_15_25_35_50,D1,-15.00%,2024-07-24,148.5463104248047,178.94276428222656,52w_high,-16.99%,7.27%,18.92%,62.66%,96.68%,-9.96%
AVGO,AVGO,Broadcom,AI_STOCK,STOCK_A_15_25_35_50,D2,-25.00%,2024-08-07,133.7545166015625,178.94276428222656,52w_high,-25.25%,0.54%,28.03%,66.00%,125.55%,0.00%
AVGO,AVGO,Broadcom,AI_STOCK,STOCK_A_15_25_35_50,D1,-15.00%,2025-01-27,199.58462524414062,246.19216918945312,52w_high,-18.93%,5.35%,-4.49%,47.94%,66.35%,-27.41%
AVGO,AVGO,Broadcom,AI_STOCK,STOCK_A_15_25_35_50,D2,-25.00%,2025-03-06,177.1902313232422,246.19216918945312,52w_high,-28.03%,-18.23%,45.29%,87.63%,94.41%,-18.23%
AVGO,AVGO,Broadcom,AI_STOCK,STOCK_A_15_25_35_50,D3,-35.00%,2025-04-03,152.53074645996094,246.19216918945312,52w_high,-38.04%,30.33%,78.45%,120.60%,118.61%,-5.01%
AVGO,AVGO,Broadcom,AI_STOCK,STOCK_A_15_25_35_50,D1,-15.00%,2025-12-15,337.916259765625,410.6685485839844,52w_high,-17.72%,1.14%,-6.85%,16.09%,,-13.31%
AVGO,AVGO,Broadcom,AI_STOCK,STOCK_A_15_25_35_50,D2,-25.00%,2026-02-04,306.9194030761719,410.6685485839844,52w_high,-25.26%,7.28%,38.40%,,,-4.55%
AVGO,AVGO,Broadcom,AI_STOCK,STOCK_A_15_25_35_50,D1,-15.00%,2026-06-05,385.1204833984375,480.8090515136719,52w_high,-19.90%,0.93%,,,,-6.41%
AVGO,AVGO,Broadcom,AI_STOCK,STOCK_A_15_25_35_50,D2,-25.00%,2026-07-02,360.45001220703125,480.8090515136719,52w_high,-25.03%,,,,,0.00%
AVGO,AVGO,Broadcom,AI_STOCK,STOCK_B_20_30_40_55,D1,-20.00%,2010-09-10,1.308948278427124,1.6388169527053833,52w_high,-20.13%,19.79%,41.61%,67.90%,74.56%,0.00%
AVGO,AVGO,Broadcom,AI_STOCK,STOCK_B_20_30_40_55,D1,-20.00%,2011-08-04,2.185840606689453,2.7644870281219482,52w_high,-20.93%,0.74%,5.82%,14.51%,21.93%,-12.01%
AVGO,AVGO,Broadcom,AI_STOCK,STOCK_B_20_30_40_55,D2,-30.00%,2011-08-08,1.9233980178833008,2.7644870281219482,52w_high,-30.42%,20.26%,26.83%,28.10%,39.65%,0.00%
AVGO,AVGO,Broadcom,AI_STOCK,STOCK_B_20_30_40_55,D1,-20.00%,2011-11-18,2.1186459064483643,2.7644870281219482,52w_high,-23.36%,-3.04%,20.73%,5.53%,11.76%,-7.35%
AVGO,AVGO,Broadcom,AI_STOCK,STOCK_B_20_30_40_55,D1,-20.00%,2012-05-09,2.221534013748169,2.786390542984009,52w_high,-20.27%,8.92%,21.16%,9.90%,10.30%,-3.38%
AVGO,AVGO,Broadcom,AI_STOCK,STOCK_B_20_30_40_55,D1,-20.00%,2014-10-10,5.351112365722656,6.712882995605469,52w_high,-20.29%,20.39%,45.08%,74.88%,66.98%,-3.25%
AVGO,AVGO,Broadcom,AI_STOCK,STOCK_B_20_30_40_55,D1,-20.00%,2015-08-20,8.707033157348633,11.176374435424805,52w_high,-22.09%,10.98%,9.81%,14.28%,54.01%,-5.67%
AVGO,AVGO,Broadcom,AI_STOCK,STOCK_B_20_30_40_55,D1,-20.00%,2016-02-11,8.858729362487793,11.300797462463379,52w_high,-21.61%,27.37%,21.66%,48.92%,79.40%,0.00%
AVGO,AVGO,Broadcom,AI_STOCK,STOCK_B_20_30_40_55,D1,-20.00%,2018-07-12,17.02448081970215,22.294071197509766,52w_high,-23.64%,1.07%,11.23%,21.49%,42.41%,-3.58%
AVGO,AVGO,Broadcom,AI_STOCK,STOCK_B_20_30_40_55,D1,-20.00%,2019-05-24,21.315603256225586,26.694894790649414,52w_high,-20.15%,9.07%,7.35%,25.50%,15.33%,-32.50%
AVGO,AVGO,Broadcom,AI_STOCK,STOCK_B_20_30_40_55,D1,-20.00%,2020-03-09,21.233396530151367,27.83176040649414,52w_high,-23.71%,3.98%,30.36%,50.54%,87.25%,-32.23%
AVGO,AVGO,Broadcom,AI_STOCK,STOCK_B_20_30_40_55,D2,-30.00%,2020-03-12,18.75279998779297,27.83176040649414,52w_high,-32.62%,20.82%,36.55%,67.70%,115.64%,-23.27%
AVGO,AVGO,Broadcom,AI_STOCK,STOCK_B_20_30_40_55,D3,-40.00%,2020-03-16,16.078475952148438,27.83176040649414,52w_high,-42.23%,39.58%,64.87%,98.40%,166.56%,-10.51%
AVGO,AVGO,Broadcom,AI_STOCK,STOCK_B_20_30_40_55,D1,-20.00%,2022-01-21,49.21292495727539,62.2307243347168,52w_high,-20.92%,8.29%,10.82%,-2.32%,13.24%,-18.01%
AVGO,AVGO,Broadcom,AI_STOCK,STOCK_B_20_30_40_55,D1,-20.00%,2022-05-23,48.907379150390625,62.2307243347168,52w_high,-21.41%,-4.88%,1.48%,-0.05%,33.31%,-17.50%
AVGO,AVGO,Broadcom,AI_STOCK,STOCK_B_20_30_40_55,D2,-30.00%,2022-09-29,42.524723052978516,62.2307243347168,52w_high,-31.67%,5.06%,24.96%,44.75%,90.42%,-5.12%
AVGO,AVGO,Broadcom,AI_STOCK,STOCK_B_20_30_40_55,D1,-20.00%,2024-07-30,140.8706817626953,178.94276428222656,52w_high,-21.28%,10.21%,20.25%,51.16%,103.41%,-5.05%
AVGO,AVGO,Broadcom,AI_STOCK,STOCK_B_20_30_40_55,D1,-20.00%,2025-02-27,195.30917358398438,246.19216918945312,52w_high,-20.67%,-14.24%,22.70%,56.88%,62.64%,-25.82%
AVGO,AVGO,Broadcom,AI_STOCK,STOCK_B_20_30_40_55,D2,-30.00%,2025-03-27,170.33804321289062,246.19216918945312,52w_high,-30.81%,11.91%,56.98%,95.30%,71.98%,-14.94%
AVGO,AVGO,Broadcom,AI_STOCK,STOCK_B_20_30_40_55,D3,-40.00%,2025-04-04,144.8848876953125,246.19216918945312,52w_high,-41.15%,36.78%,86.23%,130.27%,141.62%,0.00%
AVGO,AVGO,Broadcom,AI_STOCK,STOCK_B_20_30_40_55,D1,-20.00%,2025-12-17,324.2030944824219,410.6685485839844,52w_high,-21.05%,2.21%,-4.58%,20.95%,,-9.64%
AVGO,AVGO,Broadcom,AI_STOCK,STOCK_B_20_30_40_55,D1,-20.00%,2026-06-10,371.51202392578125,480.8090515136719,52w_high,-22.73%,3.37%,,,,-2.98%
AVGO,AVGO,Broadcom,AI_STOCK,STOCK_C_25_35_45_60,D1,-25.00%,2011-08-08,1.9233980178833008,2.7644870281219482,52w_high,-30.42%,20.26%,26.83%,28.10%,39.65%,0.00%
AVGO,AVGO,Broadcom,AI_STOCK,STOCK_C_25_35_45_60,D1,-25.00%,2011-11-23,2.0554983615875244,2.7644870281219482,52w_high,-25.65%,1.88%,28.19%,15.31%,19.76%,-4.50%
AVGO,AVGO,Broadcom,AI_STOCK,STOCK_C_25_35_45_60,D1,-25.00%,2015-08-24,8.321752548217773,11.176374435424805,52w_high,-25.54%,14.55%,15.33%,19.29%,63.36%,-1.30%
AVGO,AVGO,Broadcom,AI_STOCK,STOCK_C_25_35_45_60,D1,-25.00%,2018-07-13,16.414796829223633,22.294071197509766,52w_high,-26.37%,4.26%,13.91%,26.16%,45.54%,0.00%
AVGO,AVGO,Broadcom,AI_STOCK,STOCK_C_25_35_45_60,D1,-25.00%,2020-03-12,18.75279998779297,27.83176040649414,52w_high,-32.62%,20.82%,36.55%,67.70%,115.64%,-23.27%
AVGO,AVGO,Broadcom,AI_STOCK,STOCK_C_25_35_45_60,D2,-35.00%,2020-03-16,16.078475952148438,27.83176040649414,52w_high,-42.23%,39.58%,64.87%,98.40%,166.56%,-10.51%
AVGO,AVGO,Broadcom,AI_STOCK,STOCK_C_25_35_45_60,D3,-45.00%,2020-03-18,14.389030456542969,27.83176040649414,52w_high,-48.30%,61.08%,89.89%,124.65%,189.12%,0.00%
AVGO,AVGO,Broadcom,AI_STOCK,STOCK_C_25_35_45_60,D1,-25.00%,2022-06-16,46.196067810058594,62.2307243347168,52w_high,-25.77%,3.23%,1.91%,14.11%,80.28%,-12.66%
AVGO,AVGO,Broadcom,AI_STOCK,STOCK_C_25_35_45_60,D2,-35.00%,2022-10-14,40.34904098510742,62.2307243347168,52w_high,-35.16%,20.16%,36.75%,50.36%,112.57%,0.00%
AVGO,AVGO,Broadcom,AI_STOCK,STOCK_C_25_35_45_60,D1,-25.00%,2024-08-07,133.7545166015625,178.94276428222656,52w_high,-25.25%,0.54%,28.03%,66.00%,125.55%,0.00%
AVGO,AVGO,Broadcom,AI_STOCK,STOCK_C_25_35_45_60,D1,-25.00%,2025-03-06,177.1902313232422,246.19216918945312,52w_high,-28.03%,-18.23%,45.29%,87.63%,94.41%,-18.23%
AVGO,AVGO,Broadcom,AI_STOCK,STOCK_C_25_35_45_60,D2,-35.00%,2025-04-03,152.53074645996094,246.19216918945312,52w_high,-38.04%,30.33%,78.45%,120.60%,118.61%,-5.01%
AVGO,AVGO,Broadcom,AI_STOCK,STOCK_C_25_35_45_60,D1,-25.00%,2026-02-04,306.9194030761719,410.6685485839844,52w_high,-25.26%,7.28%,38.40%,,,-4.55%
AVGO,AVGO,Broadcom,AI_STOCK,STOCK_C_25_35_45_60,D1,-25.00%,2026-07-02,360.45001220703125,480.8090515136719,52w_high,-25.03%,,,,,0.00%
GOOGL,GOOGL,GOOGL,STOCK,STOCK_A_15_25_35_50,D1,-15.00%,2010-06-24,11.784890174865723,15.546579360961914,52w_high,-24.20%,2.92%,8.08%,27.44%,1.08%,-8.22%
GOOGL,GOOGL,GOOGL,STOCK,STOCK_A_15_25_35_50,D2,-25.00%,2010-06-29,11.267953872680664,15.546579360961914,52w_high,-27.52%,6.76%,16.05%,31.85%,8.67%,-4.00%
GOOGL,GOOGL,GOOGL,STOCK,STOCK_A_15_25_35_50,D1,-15.00%,2011-04-15,13.164051055908203,15.866069793701172,52w_high,-17.03%,-0.05%,12.10%,11.49%,14.86%,-10.52%
GOOGL,GOOGL,GOOGL,STOCK,STOCK_A_15_25_35_50,D2,-25.00%,2011-06-24,11.779433250427246,15.866069793701172,52w_high,-25.76%,31.09%,10.66%,32.60%,18.07%,0.00%
GOOGL,GOOGL,GOOGL,STOCK,STOCK_A_15_25_35_50,D1,-15.00%,2011-08-16,13.36993408203125,15.866069793701172,52w_high,-15.73%,0.66%,13.73%,12.35%,23.85%,-8.92%
GOOGL,GOOGL,GOOGL,STOCK,STOCK_A_15_25_35_50,D1,-15.00%,2012-06-12,14.01734733581543,16.57673454284668,52w_high,-15.44%,0.95%,22.49%,23.44%,54.85%,-1.07%
GOOGL,GOOGL,GOOGL,STOCK,STOCK_A_15_25_35_50,D1,-15.00%,2012-11-08,16.18010139465332,19.05153465270996,52w_high,-15.07%,5.08%,19.95%,34.53%,55.76%,-0.78%
GOOGL,GOOGL,GOOGL,STOCK,STOCK_A_15_25_35_50,D1,-15.00%,2014-05-07,25.6723575592041,30.266407012939453,52w_high,-15.18%,9.27%,10.91%,8.92%,4.64%,-4.04%
GOOGL,GOOGL,GOOGL,STOCK,STOCK_A_15_25_35_50,D1,-15.00%,2014-12-15,25.565309524536133,30.266407012939453,52w_high,-15.53%,-2.29%,9.75%,5.96%,47.35%,-3.64%
GOOGL,GOOGL,GOOGL,STOCK,STOCK_A_15_25_35_50,D1,-15.00%,2018-02-08,49.942649841308594,58.856109619140625,52w_high,-15.14%,15.70%,9.70%,25.48%,9.37%,-2.29%
GOOGL,GOOGL,GOOGL,STOCK,STOCK_A_15_25_35_50,D1,-15.00%,2018-03-27,49.904483795166016,58.856109619140625,52w_high,-15.21%,3.61%,12.48%,18.57%,16.42%,-2.21%
GOOGL,GOOGL,GOOGL,STOCK,STOCK_A_15_25_35_50,D1,-15.00%,2018-10-10,54.12803268432617,63.71007537841797,52w_high,-15.04%,0.23%,-2.54%,11.96%,11.31%,-9.84%
GOOGL,GOOGL,GOOGL,STOCK,STOCK_A_15_25_35_50,D1,-15.00%,2019-06-03,51.480506896972656,64.2403564453125,52w_high,-19.86%,7.11%,14.61%,25.55%,38.85%,0.00%
GOOGL,GOOGL,GOOGL,STOCK,STOCK_A_15_25_35_50,D1,-15.00%,2020-03-06,64.21756744384766,75.57337188720703,52w_high,-15.03%,-8.69%,11.13%,25.76%,54.93%,-18.65%
GOOGL,GOOGL,GOOGL,STOCK,STOCK_A_15_25_35_50,D2,-25.00%,2020-03-12,55.089012145996094,75.57337188720703,52w_high,-27.11%,8.89%,26.12%,37.29%,84.43%,-5.17%
GOOGL,GOOGL,GOOGL,STOCK,STOCK_A_15_25_35_50,D1,-15.00%,2020-09-18,71.91678619384766,85.11477661132812,52w_high,-15.51%,5.43%,19.95%,39.94%,91.19%,-2.87%
GOOGL,GOOGL,GOOGL,STOCK,STOCK_A_15_25_35_50,D1,-15.00%,2022-01-25,125.8193359375,148.52149963378906,52w_high,-15.29%,4.53%,-6.53%,-10.93%,-23.17%,-34.27%
GOOGL,GOOGL,GOOGL,STOCK,STOCK_A_15_25_35_50,D1,-15.00%,2022-03-07,125.26773834228516,148.52149963378906,52w_high,-15.66%,11.25%,-7.56%,-15.48%,-25.42%,-33.98%
GOOGL,GOOGL,GOOGL,STOCK,STOCK_A_15_25_35_50,D1,-15.00%,2022-04-14,125.61614227294922,148.52149963378906,52w_high,-15.42%,-9.69%,-13.97%,-23.81%,-17.54%,-34.17%
GOOGL,GOOGL,GOOGL,STOCK,STOCK_A_15_25_35_50,D2,-25.00%,2022-05-18,110.91597747802734,148.52149963378906,52w_high,-25.32%,-4.25%,7.39%,-11.66%,9.71%,-25.44%
GOOGL,GOOGL,GOOGL,STOCK,STOCK_A_15_25_35_50,D3,-35.00%,2022-09-30,94.80931091308594,148.52149963378906,52w_high,-36.16%,-1.19%,-7.76%,9.11%,38.45%,-12.78%
GOOGL,GOOGL,GOOGL,STOCK,STOCK_A_15_25_35_50,D1,-15.00%,2024-08-05,158.03146362304688,189.71713256835938,52w_high,-16.70%,-1.76%,7.70%,20.44%,24.00%,-8.81%
GOOGL,GOOGL,GOOGL,STOCK,STOCK_A_15_25_35_50,D1,-15.00%,2025-02-25,174.5084991455078,205.30764770507812,52w_high,-15.00%,-5.80%,-1.32%,18.36%,75.91%,-17.42%
GOOGL,GOOGL,GOOGL,STOCK,STOCK_A_15_25_35_50,D2,-25.00%,2025-03-28,153.7049102783203,205.30764770507812,52w_high,-25.13%,3.78%,14.33%,58.47%,86.97%,-6.24%
GOOGL,GOOGL,GOOGL,STOCK,STOCK_A_15_25_35_50,D1,-15.00%,2026-03-24,290.2666320800781,343.24322509765625,52w_high,-15.43%,16.68%,18.96%,,,-5.83%
GOOGL,GOOGL,GOOGL,STOCK,STOCK_A_15_25_35_50,D1,-15.00%,2026-06-26,337.3900146484375,402.3796691894531,52w_high,-16.15%,,,,,0.00%
GOOGL,GOOGL,GOOGL,STOCK,STOCK_B_20_30_40_55,D1,-20.00%,2010-06-24,11.784890174865723,15.546579360961914,52w_high,-24.20%,2.92%,8.08%,27.44%,1.08%,-8.22%
GOOGL,GOOGL,GOOGL,STOCK,STOCK_B_20_30_40_55,D2,-30.00%,2010-07-02,10.828654289245605,15.546579360961914,52w_high,-30.35%,12.20%,20.40%,36.06%,19.35%,-0.11%
GOOGL,GOOGL,GOOGL,STOCK,STOCK_B_20_30_40_55,D1,-20.00%,2011-06-10,12.638432502746582,15.866069793701172,52w_high,-20.34%,4.81%,3.01%,20.91%,11.58%,-6.80%
GOOGL,GOOGL,GOOGL,STOCK,STOCK_B_20_30_40_55,D1,-20.00%,2011-08-18,12.523584365844727,15.866069793701172,52w_high,-21.07%,8.28%,21.11%,19.76%,34.12%,-2.77%
