ticker,engine,scheme,layer,threshold,date,close,reference_high,drawdown,ma25,ma25_slope_5d,vol5,vol60,volume_ok,shrink_ok,price_near_ma25,filter,filter_pass,ret_21d,ret_63d,ret_126d,ret_252d,max_adverse_252d
NVDA,AI基礎建設,AI_A_15_25_35_50,D1,-15.00%,2025-01-27,118.38121032714844,149.38104248046875,-20.75%,137.5525274658203,0.67%,328960880.0,221847471.66666666,True,False,False,D_MA25,True,10.86%,-8.17%,48.23%,61.77%,-20.35%
NVDA,AI基礎建設,AI_A_15_25_35_50,D1,-15.00%,2025-01-27,118.38121032714844,149.38104248046875,-20.75%,137.5525274658203,0.67%,328960880.0,221847471.66666666,True,False,False,D_VOLUME,True,10.86%,-8.17%,48.23%,61.77%,-20.35%
NVDA,AI基礎建設,AI_A_15_25_35_50,D1,-15.00%,2025-01-27,118.38121032714844,149.38104248046875,-20.75%,137.5525274658203,0.67%,328960880.0,221847471.66666666,True,False,False,D_2560,False,10.86%,-8.17%,48.23%,61.77%,-20.35%
NVDA,AI基礎建設,AI_A_15_25_35_50,D2,-25.00%,2025-03-06,110.53378295898438,149.38104248046875,-26.01%,127.13354370117187,-2.40%,360831120.0,257743476.66666666,True,False,False,D_ONLY,True,-14.70%,26.62%,51.08%,65.23%,-14.70%
NVDA,AI基礎建設,AI_A_15_25_35_50,D2,-25.00%,2025-03-06,110.53378295898438,149.38104248046875,-26.01%,127.13354370117187,-2.40%,360831120.0,257743476.66666666,True,False,False,D_MA25,False,-14.70%,26.62%,51.08%,65.23%,-14.70%
NVDA,AI基礎建設,AI_A_15_25_35_50,D2,-25.00%,2025-03-06,110.53378295898438,149.38104248046875,-26.01%,127.13354370117187,-2.40%,360831120.0,257743476.66666666,True,False,False,D_VOLUME,True,-14.70%,26.62%,51.08%,65.23%,-14.70%
NVDA,AI基礎建設,AI_A_15_25_35_50,D2,-25.00%,2025-03-06,110.53378295898438,149.38104248046875,-26.01%,127.13354370117187,-2.40%,360831120.0,257743476.66666666,True,False,False,D_2560,False,-14.70%,26.62%,51.08%,65.23%,-14.70%
NVDA,AI基礎建設,AI_A_15_25_35_50,D3,-35.00%,2025-04-04,94.28778076171875,149.38104248046875,-36.88%,113.1732373046875,-3.68%,322694220.0,285851843.3333333,True,False,False,D_ONLY,True,20.39%,69.67%,96.76%,93.11%,0.00%
NVDA,AI基礎建設,AI_A_15_25_35_50,D3,-35.00%,2025-04-04,94.28778076171875,149.38104248046875,-36.88%,113.1732373046875,-3.68%,322694220.0,285851843.3333333,True,False,False,D_MA25,False,20.39%,69.67%,96.76%,93.11%,0.00%
NVDA,AI基礎建設,AI_A_15_25_35_50,D3,-35.00%,2025-04-04,94.28778076171875,149.38104248046875,-36.88%,113.1732373046875,-3.68%,322694220.0,285851843.3333333,True,False,False,D_VOLUME,True,20.39%,69.67%,96.76%,93.11%,0.00%
NVDA,AI基礎建設,AI_A_15_25_35_50,D3,-35.00%,2025-04-04,94.28778076171875,149.38104248046875,-36.88%,113.1732373046875,-3.68%,322694220.0,285851843.3333333,True,False,False,D_2560,False,20.39%,69.67%,96.76%,93.11%,0.00%
NVDA,AI基礎建設,AI_A_15_25_35_50,D1,-15.00%,2025-12-12,175.01052856445312,207.01727294921875,-15.46%,183.97584167480468,-1.73%,179658940.0,192497421.66666666,False,False,False,D_ONLY,True,4.64%,3.95%,18.51%,,-5.62%
NVDA,AI基礎建設,AI_A_15_25_35_50,D1,-15.00%,2025-12-12,175.01052856445312,207.01727294921875,-15.46%,183.97584167480468,-1.73%,179658940.0,192497421.66666666,False,False,False,D_MA25,False,4.64%,3.95%,18.51%,,-5.62%
NVDA,AI基礎建設,AI_A_15_25_35_50,D1,-15.00%,2025-12-12,175.01052856445312,207.01727294921875,-15.46%,183.97584167480468,-1.73%,179658940.0,192497421.66666666,False,False,False,D_VOLUME,False,4.64%,3.95%,18.51%,,-5.62%
NVDA,AI基礎建設,AI_A_15_25_35_50,D1,-15.00%,2025-12-12,175.01052856445312,207.01727294921875,-15.46%,183.97584167480468,-1.73%,179658940.0,192497421.66666666,False,False,False,D_2560,False,4.64%,3.95%,18.51%,,-5.62%
NVDA,AI基礎建設,AI_A_15_25_35_50,D1,-15.00%,2026-06-23,200.0399932861328,235.74000549316406,-15.14%,212.43920043945312,-1.77%,154173440.0,161512325.0,False,True,False,D_ONLY,True,,,,,-3.75%
NVDA,AI基礎建設,AI_A_15_25_35_50,D1,-15.00%,2026-06-23,200.0399932861328,235.74000549316406,-15.14%,212.43920043945312,-1.77%,154173440.0,161512325.0,False,True,False,D_MA25,False,,,,,-3.75%
NVDA,AI基礎建設,AI_A_15_25_35_50,D1,-15.00%,2026-06-23,200.0399932861328,235.74000549316406,-15.14%,212.43920043945312,-1.77%,154173440.0,161512325.0,False,True,False,D_VOLUME,True,,,,,-3.75%
NVDA,AI基礎建設,AI_A_15_25_35_50,D1,-15.00%,2026-06-23,200.0399932861328,235.74000549316406,-15.14%,212.43920043945312,-1.77%,154173440.0,161512325.0,False,True,False,D_2560,False,,,,,-3.75%
TSM,AI基礎建設,AI_A_15_25_35_50,D1,-15.00%,2010-06-29,6.115468978881836,7.218870639801025,-15.28%,6.1728207397460935,0.56%,11159400.0,15599375.0,False,True,True,D_ONLY,True,8.94%,7.97%,30.98%,37.19%,-0.51%
TSM,AI基礎建設,AI_A_15_25_35_50,D1,-15.00%,2010-06-29,6.115468978881836,7.218870639801025,-15.28%,6.1728207397460935,0.56%,11159400.0,15599375.0,False,True,True,D_MA25,True,8.94%,7.97%,30.98%,37.19%,-0.51%
TSM,AI基礎建設,AI_A_15_25_35_50,D1,-15.00%,2010-06-29,6.115468978881836,7.218870639801025,-15.28%,6.1728207397460935,0.56%,11159400.0,15599375.0,False,True,True,D_VOLUME,True,8.94%,7.97%,30.98%,37.19%,-0.51%
TSM,AI基礎建設,AI_A_15_25_35_50,D1,-15.00%,2010-06-29,6.115468978881836,7.218870639801025,-15.28%,6.1728207397460935,0.56%,11159400.0,15599375.0,False,True,True,D_2560,True,8.94%,7.97%,30.98%,37.19%,-0.51%
TSM,AI基礎建設,AI_A_15_25_35_50,D1,-15.00%,2011-03-16,7.480081081390381,8.952537536621094,-16.45%,8.132934494018555,-2.38%,18609200.0,15117326.666666666,True,False,False,D_ONLY,True,7.70%,14.79%,7.78%,36.22%,-0.25%
TSM,AI基礎建設,AI_A_15_25_35_50,D1,-15.00%,2011-03-16,7.480081081390381,8.952537536621094,-16.45%,8.132934494018555,-2.38%,18609200.0,15117326.666666666,True,False,False,D_MA25,False,7.70%,14.79%,7.78%,36.22%,-0.25%
TSM,AI基礎建設,AI_A_15_25_35_50,D1,-15.00%,2011-03-16,7.480081081390381,8.952537536621094,-16.45%,8.132934494018555,-2.38%,18609200.0,15117326.666666666,True,False,False,D_VOLUME,True,7.70%,14.79%,7.78%,36.22%,-0.25%
TSM,AI基礎建設,AI_A_15_25_35_50,D1,-15.00%,2011-03-16,7.480081081390381,8.952537536621094,-16.45%,8.132934494018555,-2.38%,18609200.0,15117326.666666666,True,False,False,D_2560,False,7.70%,14.79%,7.78%,36.22%,-0.25%
TSM,AI基礎建設,AI_A_15_25_35_50,D1,-15.00%,2011-08-08,7.461477279663086,9.083420753479004,-17.86%,8.41005521774292,-1.21%,20017900.0,16524698.333333334,True,False,False,D_ONLY,True,10.15%,18.65%,28.43%,34.19%,0.00%
TSM,AI基礎建設,AI_A_15_25_35_50,D1,-15.00%,2011-08-08,7.461477279663086,9.083420753479004,-17.86%,8.41005521774292,-1.21%,20017900.0,16524698.333333334,True,False,False,D_MA25,False,10.15%,18.65%,28.43%,34.19%,0.00%
TSM,AI基礎建設,AI_A_15_25_35_50,D1,-15.00%,2011-08-08,7.461477279663086,9.083420753479004,-17.86%,8.41005521774292,-1.21%,20017900.0,16524698.333333334,True,False,False,D_VOLUME,True,10.15%,18.65%,28.43%,34.19%,0.00%
TSM,AI基礎建設,AI_A_15_25_35_50,D1,-15.00%,2011-08-08,7.461477279663086,9.083420753479004,-17.86%,8.41005521774292,-1.21%,20017900.0,16524698.333333334,True,False,False,D_2560,False,10.15%,18.65%,28.43%,34.19%,0.00%
TSM,AI基礎建設,AI_A_15_25_35_50,D1,-15.00%,2012-06-01,8.907397270202637,11.014887809753418,-19.13%,10.106961936950684,-1.79%,14887880.0,9799630.0,True,False,False,D_ONLY,True,9.26%,13.04%,35.49%,48.03%,-0.31%
TSM,AI基礎建設,AI_A_15_25_35_50,D1,-15.00%,2012-06-01,8.907397270202637,11.014887809753418,-19.13%,10.106961936950684,-1.79%,14887880.0,9799630.0,True,False,False,D_MA25,False,9.26%,13.04%,35.49%,48.03%,-0.31%
TSM,AI基礎建設,AI_A_15_25_35_50,D1,-15.00%,2012-06-01,8.907397270202637,11.014887809753418,-19.13%,10.106961936950684,-1.79%,14887880.0,9799630.0,True,False,False,D_VOLUME,True,9.26%,13.04%,35.49%,48.03%,-0.31%
TSM,AI基礎建設,AI_A_15_25_35_50,D1,-15.00%,2012-06-01,8.907397270202637,11.014887809753418,-19.13%,10.106961936950684,-1.79%,14887880.0,9799630.0,True,False,False,D_2560,False,9.26%,13.04%,35.49%,48.03%,-0.31%
TSM,AI基礎建設,AI_A_15_25_35_50,D1,-15.00%,2013-06-24,11.962756156921387,14.280405044555664,-16.23%,13.07579517364502,-2.25%,12653600.0,10866621.666666666,True,False,False,D_ONLY,True,3.34%,7.16%,3.15%,26.16%,-4.38%
TSM,AI基礎建設,AI_A_15_25_35_50,D1,-15.00%,2013-06-24,11.962756156921387,14.280405044555664,-16.23%,13.07579517364502,-2.25%,12653600.0,10866621.666666666,True,False,False,D_MA25,False,3.34%,7.16%,3.15%,26.16%,-4.38%
TSM,AI基礎建設,AI_A_15_25_35_50,D1,-15.00%,2013-06-24,11.962756156921387,14.280405044555664,-16.23%,13.07579517364502,-2.25%,12653600.0,10866621.666666666,True,False,False,D_VOLUME,True,3.34%,7.16%,3.15%,26.16%,-4.38%
TSM,AI基礎建設,AI_A_15_25_35_50,D1,-15.00%,2013-06-24,11.962756156921387,14.280405044555664,-16.23%,13.07579517364502,-2.25%,12653600.0,10866621.666666666,True,False,False,D_2560,False,3.34%,7.16%,3.15%,26.16%,-4.38%
TSM,AI基礎建設,AI_A_15_25_35_50,D1,-15.00%,2014-02-05,11.955056190490723,14.280405044555664,-16.28%,12.496592445373535,-0.54%,12329660.0,10666098.333333334,True,False,False,D_ONLY,True,14.03%,23.51%,24.49%,46.98%,0.00%
TSM,AI基礎建設,AI_A_15_25_35_50,D1,-15.00%,2014-02-05,11.955056190490723,14.280405044555664,-16.28%,12.496592445373535,-0.54%,12329660.0,10666098.333333334,True,False,False,D_MA25,False,14.03%,23.51%,24.49%,46.98%,0.00%
TSM,AI基礎建設,AI_A_15_25_35_50,D1,-15.00%,2014-02-05,11.955056190490723,14.280405044555664,-16.28%,12.496592445373535,-0.54%,12329660.0,10666098.333333334,True,False,False,D_VOLUME,True,14.03%,23.51%,24.49%,46.98%,0.00%
TSM,AI基礎建設,AI_A_15_25_35_50,D1,-15.00%,2014-02-05,11.955056190490723,14.280405044555664,-16.28%,12.496592445373535,-0.54%,12329660.0,10666098.333333334,True,False,False,D_2560,False,14.03%,23.51%,24.49%,46.98%,0.00%
TSM,AI基礎建設,AI_A_15_25_35_50,D1,-15.00%,2015-08-11,15.961215019226074,18.87082862854004,-15.42%,16.94693630218506,-1.48%,16236000.0,12690590.0,True,False,False,D_ONLY,True,-5.42%,10.23%,7.06%,45.54%,-9.94%
TSM,AI基礎建設,AI_A_15_25_35_50,D1,-15.00%,2015-08-11,15.961215019226074,18.87082862854004,-15.42%,16.94693630218506,-1.48%,16236000.0,12690590.0,True,False,False,D_MA25,False,-5.42%,10.23%,7.06%,45.54%,-9.94%
TSM,AI基礎建設,AI_A_15_25_35_50,D1,-15.00%,2015-08-11,15.961215019226074,18.87082862854004,-15.42%,16.94693630218506,-1.48%,16236000.0,12690590.0,True,False,False,D_VOLUME,True,-5.42%,10.23%,7.06%,45.54%,-9.94%
TSM,AI基礎建設,AI_A_15_25_35_50,D1,-15.00%,2015-08-11,15.961215019226074,18.87082862854004,-15.42%,16.94693630218506,-1.48%,16236000.0,12690590.0,True,False,False,D_2560,False,-5.42%,10.23%,7.06%,45.54%,-9.94%
TSM,AI基礎建設,AI_A_15_25_35_50,D1,-15.00%,2016-01-08,15.945897102355957,18.87082862854004,-15.50%,17.33159984588623,-1.21%,9076780.0,7986701.666666667,True,False,False,D_ONLY,True,8.41%,22.59%,35.61%,49.77%,-1.59%
TSM,AI基礎建設,AI_A_15_25_35_50,D1,-15.00%,2016-01-08,15.945897102355957,18.87082862854004,-15.50%,17.33159984588623,-1.21%,9076780.0,7986701.666666667,True,False,False,D_MA25,False,8.41%,22.59%,35.61%,49.77%,-1.59%
TSM,AI基礎建設,AI_A_15_25_35_50,D1,-15.00%,2016-01-08,15.945897102355957,18.87082862854004,-15.50%,17.33159984588623,-1.21%,9076780.0,7986701.666666667,True,False,False,D_VOLUME,True,8.41%,22.59%,35.61%,49.77%,-1.59%
TSM,AI基礎建設,AI_A_15_25_35_50,D1,-15.00%,2016-01-08,15.945897102355957,18.87082862854004,-15.50%,17.33159984588623,-1.21%,9076780.0,7986701.666666667,True,False,False,D_2560,False,8.41%,22.59%,35.61%,49.77%,-1.59%
TSM,AI基礎建設,AI_A_15_25_35_50,D1,-15.00%,2018-04-20,31.975055694580078,38.07453536987305,-16.02%,35.37040512084961,-1.79%,13365140.0,7702875.0,True,False,False,D_ONLY,True,1.34%,8.39%,2.57%,20.88%,-8.56%
TSM,AI基礎建設,AI_A_15_25_35_50,D1,-15.00%,2018-04-20,31.975055694580078,38.07453536987305,-16.02%,35.37040512084961,-1.79%,13365140.0,7702875.0,True,False,False,D_MA25,False,1.34%,8.39%,2.57%,20.88%,-8.56%
TSM,AI基礎建設,AI_A_15_25_35_50,D1,-15.00%,2018-04-20,31.975055694580078,38.07453536987305,-16.02%,35.37040512084961,-1.79%,13365140.0,7702875.0,True,False,False,D_VOLUME,True,1.34%,8.39%,2.57%,20.88%,-8.56%
TSM,AI基礎建設,AI_A_15_25_35_50,D1,-15.00%,2018-04-20,31.975055694580078,38.07453536987305,-16.02%,35.37040512084961,-1.79%,13365140.0,7702875.0,True,False,False,D_2560,False,1.34%,8.39%,2.57%,20.88%,-8.56%
TSM,AI基礎建設,AI_A_15_25_35_50,D1,-15.00%,2018-10-23,32.33610153198242,38.199153900146484,-15.35%,35.48972427368164,-2.42%,9902220.0,7474530.0,True,False,False,D_ONLY,True,-4.82%,0.37%,15.63%,39.44%,-9.58%
TSM,AI基礎建設,AI_A_15_25_35_50,D1,-15.00%,2018-10-23,32.33610153198242,38.199153900146484,-15.35%,35.48972427368164,-2.42%,9902220.0,7474530.0,True,False,False,D_MA25,False,-4.82%,0.37%,15.63%,39.44%,-9.58%
TSM,AI基礎建設,AI_A_15_25_35_50,D1,-15.00%,2018-10-23,32.33610153198242,38.199153900146484,-15.35%,35.48972427368164,-2.42%,9902220.0,7474530.0,True,False,False,D_VOLUME,True,-4.82%,0.37%,15.63%,39.44%,-9.58%
TSM,AI基礎建設,AI_A_15_25_35_50,D1,-15.00%,2018-10-23,32.33610153198242,38.199153900146484,-15.35%,35.48972427368164,-2.42%,9902220.0,7474530.0,True,False,False,D_2560,False,-4.82%,0.37%,15.63%,39.44%,-9.58%
TSM,AI基礎建設,AI_A_15_25_35_50,D1,-15.00%,2019-05-23,32.395668029785156,38.650146484375,-16.18%,36.39751693725586,-1.79%,12796700.0,8058881.666666667,True,False,False,D_ONLY,True,8.43%,14.26%,46.14%,38.29%,-1.10%
TSM,AI基礎建設,AI_A_15_25_35_50,D1,-15.00%,2019-05-23,32.395668029785156,38.650146484375,-16.18%,36.39751693725586,-1.79%,12796700.0,8058881.666666667,True,False,False,D_MA25,False,8.43%,14.26%,46.14%,38.29%,-1.10%
TSM,AI基礎建設,AI_A_15_25_35_50,D1,-15.00%,2019-05-23,32.395668029785156,38.650146484375,-16.18%,36.39751693725586,-1.79%,12796700.0,8058881.666666667,True,False,False,D_VOLUME,True,8.43%,14.26%,46.14%,38.29%,-1.10%
TSM,AI基礎建設,AI_A_15_25_35_50,D1,-15.00%,2019-05-23,32.395668029785156,38.650146484375,-16.18%,36.39751693725586,-1.79%,12796700.0,8058881.666666667,True,False,False,D_2560,False,8.43%,14.26%,46.14%,38.29%,-1.10%
TSM,AI基礎建設,AI_A_15_25_35_50,D1,-15.00%,2020-03-12,43.388980865478516,53.75278091430664,-19.28%,49.514232025146484,-1.25%,13778240.0,8639276.666666666,True,False,False,D_ONLY,True,1.07%,14.11%,64.81%,149.43%,-9.00%
TSM,AI基礎建設,AI_A_15_25_35_50,D1,-15.00%,2020-03-12,43.388980865478516,53.75278091430664,-19.28%,49.514232025146484,-1.25%,13778240.0,8639276.666666666,True,False,False,D_MA25,False,1.07%,14.11%,64.81%,149.43%,-9.00%
TSM,AI基礎建設,AI_A_15_25_35_50,D1,-15.00%,2020-03-12,43.388980865478516,53.75278091430664,-19.28%,49.514232025146484,-1.25%,13778240.0,8639276.666666666,True,False,False,D_VOLUME,True,1.07%,14.11%,64.81%,149.43%,-9.00%
TSM,AI基礎建設,AI_A_15_25_35_50,D1,-15.00%,2020-03-12,43.388980865478516,53.75278091430664,-19.28%,49.514232025146484,-1.25%,13778240.0,8639276.666666666,True,False,False,D_2560,False,1.07%,14.11%,64.81%,149.43%,-9.00%
TSM,AI基礎建設,AI_A_15_25_35_50,D2,-25.00%,2020-03-16,40.0116081237793,53.75278091430664,-25.56%,48.90505752563477,-2.27%,14743160.0,8929110.0,True,False,False,D_ONLY,True,11.65%,25.95%,82.34%,172.88%,-1.32%
TSM,AI基礎建設,AI_A_15_25_35_50,D2,-25.00%,2020-03-16,40.0116081237793,53.75278091430664,-25.56%,48.90505752563477,-2.27%,14743160.0,8929110.0,True,False,False,D_MA25,False,11.65%,25.95%,82.34%,172.88%,-1.32%
TSM,AI基礎建設,AI_A_15_25_35_50,D2,-25.00%,2020-03-16,40.0116081237793,53.75278091430664,-25.56%,48.90505752563477,-2.27%,14743160.0,8929110.0,True,False,False,D_VOLUME,True,11.65%,25.95%,82.34%,172.88%,-1.32%
TSM,AI基礎建設,AI_A_15_25_35_50,D2,-25.00%,2020-03-16,40.0116081237793,53.75278091430664,-25.56%,48.90505752563477,-2.27%,14743160.0,8929110.0,True,False,False,D_2560,False,11.65%,25.95%,82.34%,172.88%,-1.32%
TSM,AI基礎建設,AI_A_15_25_35_50,D1,-15.00%,2021-03-04,105.74516296386719,128.12188720703125,-17.47%,118.9333627319336,-0.69%,14076980.0,11889745.0,True,False,False,D_ONLY,True,8.11%,1.44%,5.01%,-4.38%,-6.03%
TSM,AI基礎建設,AI_A_15_25_35_50,D1,-15.00%,2021-03-04,105.74516296386719,128.12188720703125,-17.47%,118.9333627319336,-0.69%,14076980.0,11889745.0,True,False,False,D_MA25,False,8.11%,1.44%,5.01%,-4.38%,-6.03%
TSM,AI基礎建設,AI_A_15_25_35_50,D1,-15.00%,2021-03-04,105.74516296386719,128.12188720703125,-17.47%,118.9333627319336,-0.69%,14076980.0,11889745.0,True,False,False,D_VOLUME,True,8.11%,1.44%,5.01%,-4.38%,-6.03%
TSM,AI基礎建設,AI_A_15_25_35_50,D1,-15.00%,2021-03-04,105.74516296386719,128.12188720703125,-17.47%,118.9333627319336,-0.69%,14076980.0,11889745.0,True,False,False,D_2560,False,8.11%,1.44%,5.01%,-4.38%,-6.03%
TSM,AI基礎建設,AI_A_15_25_35_50,D1,-15.00%,2022-01-27,108.16520690917969,130.7313690185547,-17.26%,117.55118835449218,0.87%,15243900.0,11190463.333333334,True,False,False,D_ONLY,True,-8.05%,-17.79%,-23.20%,-18.25%,-47.38%
TSM,AI基礎建設,AI_A_15_25_35_50,D1,-15.00%,2022-01-27,108.16520690917969,130.7313690185547,-17.26%,117.55118835449218,0.87%,15243900.0,11190463.333333334,True,False,False,D_MA25,True,-8.05%,-17.79%,-23.20%,-18.25%,-47.38%
TSM,AI基礎建設,AI_A_15_25_35_50,D1,-15.00%,2022-01-27,108.16520690917969,130.7313690185547,-17.26%,117.55118835449218,0.87%,15243900.0,11190463.333333334,True,False,False,D_VOLUME,True,-8.05%,-17.79%,-23.20%,-18.25%,-47.38%
TSM,AI基礎建設,AI_A_15_25_35_50,D1,-15.00%,2022-01-27,108.16520690917969,130.7313690185547,-17.26%,117.55118835449218,0.87%,15243900.0,11190463.333333334,True,False,False,D_2560,False,-8.05%,-17.79%,-23.20%,-18.25%,-47.38%
TSM,AI基礎建設,AI_A_15_25_35_50,D2,-25.00%,2022-03-04,97.64424896240234,130.7313690185547,-25.31%,109.55785522460937,-2.45%,18664980.0,12332120.0,True,False,False,D_ONLY,True,0.22%,-10.32%,-22.22%,-13.60%,-41.72%
TSM,AI基礎建設,AI_A_15_25_35_50,D2,-25.00%,2022-03-04,97.64424896240234,130.7313690185547,-25.31%,109.55785522460937,-2.45%,18664980.0,12332120.0,True,False,False,D_MA25,False,0.22%,-10.32%,-22.22%,-13.60%,-41.72%
TSM,AI基礎建設,AI_A_15_25_35_50,D2,-25.00%,2022-03-04,97.64424896240234,130.7313690185547,-25.31%,109.55785522460937,-2.45%,18664980.0,12332120.0,True,False,False,D_VOLUME,True,0.22%,-10.32%,-22.22%,-13.60%,-41.72%
TSM,AI基礎建設,AI_A_15_25_35_50,D2,-25.00%,2022-03-04,97.64424896240234,130.7313690185547,-25.31%,109.55785522460937,-2.45%,18664980.0,12332120.0,True,False,False,D_2560,False,0.22%,-10.32%,-22.22%,-13.60%,-41.72%
TSM,AI基礎建設,AI_A_15_25_35_50,D3,-35.00%,2022-04-27,84.29351043701172,130.7313690185547,-35.52%,94.22456207275391,-2.33%,13073060.0,12780723.333333334,True,False,False,D_ONLY,True,0.82%,-1.31%,-31.86%,-4.55%,-32.48%
TSM,AI基礎建設,AI_A_15_25_35_50,D3,-35.00%,2022-04-27,84.29351043701172,130.7313690185547,-35.52%,94.22456207275391,-2.33%,13073060.0,12780723.333333334,True,False,False,D_MA25,False,0.82%,-1.31%,-31.86%,-4.55%,-32.48%
TSM,AI基礎建設,AI_A_15_25_35_50,D3,-35.00%,2022-04-27,84.29351043701172,130.7313690185547,-35.52%,94.22456207275391,-2.33%,13073060.0,12780723.333333334,True,False,False,D_VOLUME,True,0.82%,-1.31%,-31.86%,-4.55%,-32.48%
TSM,AI基礎建設,AI_A_15_25_35_50,D3,-35.00%,2022-04-27,84.29351043701172,130.7313690185547,-35.52%,94.22456207275391,-2.33%,13073060.0,12780723.333333334,True,False,False,D_2560,False,0.82%,-1.31%,-31.86%,-4.55%,-32.48%
TSM,AI基礎建設,AI_A_15_25_35_50,D4,-50.00%,2022-09-30,64.72923278808594,130.7313690185547,-50.49%,73.5506103515625,-3.62%,13081680.0,11119520.0,True,True,False,D_ONLY,True,-10.22%,9.27%,36.89%,27.12%,-12.08%
TSM,AI基礎建設,AI_A_15_25_35_50,D4,-50.00%,2022-09-30,64.72923278808594,130.7313690185547,-50.49%,73.5506103515625,-3.62%,13081680.0,11119520.0,True,True,False,D_MA25,False,-10.22%,9.27%,36.89%,27.12%,-12.08%
TSM,AI基礎建設,AI_A_15_25_35_50,D4,-50.00%,2022-09-30,64.72923278808594,130.7313690185547,-50.49%,73.5506103515625,-3.62%,13081680.0,11119520.0,True,True,False,D_VOLUME,True,-10.22%,9.27%,36.89%,27.12%,-12.08%
TSM,AI基礎建設,AI_A_15_25_35_50,D4,-50.00%,2022-09-30,64.72923278808594,130.7313690185547,-50.49%,73.5506103515625,-3.62%,13081680.0,11119520.0,True,True,False,D_2560,False,-10.22%,9.27%,36.89%,27.12%,-12.08%
TSM,AI基礎建設,AI_A_15_25_35_50,D1,-15.00%,2023-09-07,86.305419921875,102.51416778564453,-15.81%,89.48545501708985,-1.26%,8954080.0,9267655.0,False,False,False,D_ONLY,True,-0.33%,9.23%,64.16%,83.88%,-5.91%
TSM,AI基礎建設,AI_A_15_25_35_50,D1,-15.00%,2023-09-07,86.305419921875,102.51416778564453,-15.81%,89.48545501708985,-1.26%,8954080.0,9267655.0,False,False,False,D_MA25,False,-0.33%,9.23%,64.16%,83.88%,-5.91%
TSM,AI基礎建設,AI_A_15_25_35_50,D1,-15.00%,2023-09-07,86.305419921875,102.51416778564453,-15.81%,89.48545501708985,-1.26%,8954080.0,9267655.0,False,False,False,D_VOLUME,False,-0.33%,9.23%,64.16%,83.88%,-5.91%
TSM,AI基礎建設,AI_A_15_25_35_50,D1,-15.00%,2023-09-07,86.305419921875,102.51416778564453,-15.81%,89.48545501708985,-1.26%,8954080.0,9267655.0,False,False,False,D_2560,False,-0.33%,9.23%,64.16%,83.88%,-5.91%
TSM,AI基礎建設,AI_A_15_25_35_50,D1,-15.00%,2024-07-24,155.79345703125,186.25994873046875,-16.36%,172.1558740234375,-0.53%,25550680.0,15756063.333333334,True,False,False,D_ONLY,True,4.16%,24.66%,39.80%,54.11%,-10.58%
TSM,AI基礎建設,AI_A_15_25_35_50,D1,-15.00%,2024-07-24,155.79345703125,186.25994873046875,-16.36%,172.1558740234375,-0.53%,25550680.0,15756063.333333334,True,False,False,D_MA25,False,4.16%,24.66%,39.80%,54.11%,-10.58%
TSM,AI基礎建設,AI_A_15_25_35_50,D1,-15.00%,2024-07-24,155.79345703125,186.25994873046875,-16.36%,172.1558740234375,-0.53%,25550680.0,15756063.333333334,True,False,False,D_VOLUME,True,4.16%,24.66%,39.80%,54.11%,-10.58%
TSM,AI基礎建設,AI_A_15_25_35_50,D1,-15.00%,2024-07-24,155.79345703125,186.25994873046875,-16.36%,172.1558740234375,-0.53%,25550680.0,15756063.333333334,True,False,False,D_2560,False,4.16%,24.66%,39.80%,54.11%,-10.58%
TSM,AI基礎建設,AI_A_15_25_35_50,D1,-15.00%,2025-02-25,185.89195251464844,220.4945526123047,-15.69%,201.9730694580078,-1.07%,14651000.0,15036125.0,False,False,False,D_ONLY,True,-8.02%,4.79%,27.01%,101.66%,-25.06%
TSM,AI基礎建設,AI_A_15_25_35_50,D1,-15.00%,2025-02-25,185.89195251464844,220.4945526123047,-15.69%,201.9730694580078,-1.07%,14651000.0,15036125.0,False,False,False,D_MA25,False,-8.02%,4.79%,27.01%,101.66%,-25.06%
TSM,AI基礎建設,AI_A_15_25_35_50,D1,-15.00%,2025-02-25,185.89195251464844,220.4945526123047,-15.69%,201.9730694580078,-1.07%,14651000.0,15036125.0,False,False,False,D_VOLUME,False,-8.02%,4.79%,27.01%,101.66%,-25.06%
TSM,AI基礎建設,AI_A_15_25_35_50,D1,-15.00%,2025-02-25,185.89195251464844,220.4945526123047,-15.69%,201.9730694580078,-1.07%,14651000.0,15036125.0,False,False,False,D_2560,False,-8.02%,4.79%,27.01%,101.66%,-25.06%
TSM,AI基礎建設,AI_A_15_25_35_50,D2,-25.00%,2025-03-28,162.8469696044922,220.4945526123047,-26.14%,174.51197265625,-2.92%,13732460.0,16874906.666666668,False,True,False,D_ONLY,True,-0.47%,37.56%,66.47%,107.04%,-14.45%
TSM,AI基礎建設,AI_A_15_25_35_50,D2,-25.00%,2025-03-28,162.8469696044922,220.4945526123047,-26.14%,174.51197265625,-2.92%,13732460.0,16874906.666666668,False,True,False,D_MA25,False,-0.47%,37.56%,66.47%,107.04%,-14.45%
TSM,AI基礎建設,AI_A_15_25_35_50,D2,-25.00%,2025-03-28,162.8469696044922,220.4945526123047,-26.14%,174.51197265625,-2.92%,13732460.0,16874906.666666668,False,True,False,D_VOLUME,True,-0.47%,37.56%,66.47%,107.04%,-14.45%
