ticker,engine,scheme,layer,threshold,date,close,reference_high,reference_mode,drawdown,ret_21d,ret_63d,ret_126d,ret_252d,max_adverse_252d
NVDA,AI基礎建設,AI_B,L1,-20.00%,2025-01-27,118.38121032714844,149.3810577392578,52w_high,-20.75%,10.86%,-8.17%,48.23%,61.77%,-20.35%
NVDA,AI基礎建設,AI_B,L2,-30.00%,2025-04-03,101.77601623535156,149.3810577392578,52w_high,-31.87%,11.81%,55.45%,84.33%,74.99%,-7.36%
NVDA,AI基礎建設,AI_B,L1,-20.00%,2026-03-30,165.1699981689453,207.01727294921875,52w_high,-20.21%,26.69%,21.14%,,,0.00%
NVDA,AI基礎建設,AI_C,L1,-25.00%,2010-06-24,0.2546369433403015,0.4327223300933838,52w_high,-41.15%,-5.04%,4.59%,35.28%,45.90%,-20.07%
NVDA,AI基礎建設,AI_C,L2,-35.00%,2010-06-24,0.2546369433403015,0.4327223300933838,52w_high,-41.15%,-5.04%,4.59%,35.28%,45.90%,-20.07%
NVDA,AI基礎建設,AI_C,L3,-45.00%,2010-06-30,0.2340092957019806,0.4327223300933838,52w_high,-45.92%,-9.99%,16.36%,46.33%,54.16%,-13.03%
NVDA,AI基礎建設,AI_C,L1,-25.00%,2011-03-09,0.4386814534664154,0.5885758399963379,52w_high,-25.47%,-5.43%,-8.20%,-25.55%,-22.36%,-38.71%
NVDA,AI基礎建設,AI_C,L2,-35.00%,2011-06-16,0.3710685968399048,0.5885758399963379,52w_high,-36.95%,-14.76%,-4.26%,-16.12%,-24.09%,-27.55%
NVDA,AI基礎建設,AI_C,L3,-45.00%,2011-07-14,0.32270824909210205,0.5885758399963379,52w_high,-45.17%,-8.52%,3.76%,0.14%,-10.80%,-16.69%
NVDA,AI基礎建設,AI_C,L1,-25.00%,2016-02-08,0.615147590637207,0.8232048153877258,52w_high,-25.27%,26.27%,40.40%,134.37%,376.90%,0.00%
NVDA,AI基礎建設,AI_C,L1,-25.00%,2018-10-24,4.938563823699951,7.166252613067627,52w_high,-31.09%,-27.29%,-30.72%,-9.89%,3.00%,-36.21%
NVDA,AI基礎建設,AI_C,L2,-35.00%,2018-10-29,4.597042083740234,7.166252613067627,52w_high,-35.85%,-13.76%,-22.48%,-1.11%,9.82%,-31.47%
NVDA,AI基礎建設,AI_C,L3,-45.00%,2018-11-19,3.583622932434082,7.166252613067627,52w_high,-49.99%,-6.54%,10.12%,2.02%,46.55%,-12.09%
NVDA,AI基礎建設,AI_C,L1,-25.00%,2020-03-12,5.386630058288574,7.832087516784668,52w_high,-31.22%,24.75%,62.73%,127.84%,138.06%,-9.20%
NVDA,AI基礎建設,AI_C,L2,-35.00%,2020-03-16,4.8908233642578125,7.832087516784668,52w_high,-37.55%,42.99%,86.92%,162.36%,171.08%,0.00%
NVDA,AI基礎建設,AI_C,L1,-25.00%,2022-01-20,24.102008819580078,33.30558395385742,52w_high,-27.63%,-2.10%,-16.41%,-28.26%,-20.45%,-53.48%
NVDA,AI基礎建設,AI_C,L2,-35.00%,2022-03-07,21.313190460205078,33.30558395385742,52w_high,-36.01%,21.45%,-12.02%,-36.92%,13.36%,-47.39%
NVDA,AI基礎建設,AI_C,L3,-45.00%,2022-05-09,16.91919708251953,33.30558395385742,52w_high,-49.20%,10.04%,0.82%,-15.59%,70.57%,-33.73%
NVDA,AI基礎建設,AI_C,L4,-60.00%,2022-09-13,13.11380386352539,33.30558395385742,52w_high,-60.63%,-12.42%,33.57%,84.59%,247.34%,-14.50%
NVDA,AI基礎建設,AI_C,L1,-25.00%,2024-08-05,100.40159606933594,135.5146484375,52w_high,-25.91%,5.73%,34.80%,24.29%,80.02%,-6.09%
NVDA,AI基礎建設,AI_C,L1,-25.00%,2025-03-06,110.53378295898438,149.3810577392578,52w_high,-26.01%,-14.70%,26.62%,51.08%,65.23%,-14.70%
NVDA,AI基礎建設,AI_C,L2,-35.00%,2025-04-04,94.28778076171875,149.3810577392578,52w_high,-36.88%,20.39%,69.67%,96.76%,93.11%,0.00%
TSM,AI基礎建設,AI_A,L1,-15.00%,2010-06-29,6.115469932556152,7.218872547149658,52w_high,-15.28%,8.94%,7.97%,30.98%,37.19%,-0.51%
TSM,AI基礎建設,AI_A,L1,-15.00%,2011-03-16,7.480081558227539,8.952537536621094,52w_high,-16.45%,7.70%,14.79%,7.78%,36.22%,-0.25%
TSM,AI基礎建設,AI_A,L1,-15.00%,2011-08-08,7.461480140686035,9.083420753479004,52w_high,-17.86%,10.15%,18.65%,28.43%,34.19%,0.00%
TSM,AI基礎建設,AI_A,L1,-15.00%,2012-06-01,8.907398223876953,11.01488971710205,52w_high,-19.13%,9.26%,13.04%,35.49%,48.02%,-0.31%
TSM,AI基礎建設,AI_A,L1,-15.00%,2013-06-24,11.962757110595703,14.280407905578613,52w_high,-16.23%,3.34%,7.16%,3.15%,26.16%,-4.38%
TSM,AI基礎建設,AI_A,L1,-15.00%,2014-02-05,11.955058097839355,14.280407905578613,52w_high,-16.28%,14.03%,23.51%,24.49%,46.98%,0.00%
TSM,AI基礎建設,AI_A,L1,-15.00%,2015-08-11,15.961220741271973,18.870834350585938,52w_high,-15.42%,-5.42%,10.23%,7.06%,45.54%,-9.94%
TSM,AI基礎建設,AI_A,L1,-15.00%,2016-01-08,15.945894241333008,18.870834350585938,52w_high,-15.50%,8.41%,22.59%,35.61%,49.77%,-1.59%
TSM,AI基礎建設,AI_A,L1,-15.00%,2018-04-20,31.975046157836914,38.07453918457031,52w_high,-16.02%,1.34%,8.39%,2.57%,20.88%,-8.56%
TSM,AI基礎建設,AI_A,L1,-15.00%,2018-10-23,32.336097717285156,38.199153900146484,52w_high,-15.35%,-4.82%,0.37%,15.63%,39.44%,-9.58%
TSM,AI基礎建設,AI_A,L1,-15.00%,2019-05-23,32.395668029785156,38.650146484375,52w_high,-16.18%,8.43%,14.26%,46.14%,38.29%,-1.10%
TSM,AI基礎建設,AI_A,L1,-15.00%,2020-03-12,43.38897705078125,53.75278854370117,52w_high,-19.28%,1.07%,14.11%,64.81%,149.43%,-9.00%
TSM,AI基礎建設,AI_A,L2,-25.00%,2020-03-16,40.01160430908203,53.75278854370117,52w_high,-25.56%,11.65%,25.95%,82.34%,172.88%,-1.32%
TSM,AI基礎建設,AI_A,L1,-15.00%,2021-03-04,105.74517822265625,128.12193298339844,52w_high,-17.47%,8.11%,1.44%,5.01%,-4.38%,-6.03%
TSM,AI基礎建設,AI_A,L1,-15.00%,2022-01-27,108.16521453857422,130.73141479492188,52w_high,-17.26%,-8.05%,-17.79%,-23.20%,-18.25%,-47.38%
TSM,AI基礎建設,AI_A,L2,-25.00%,2022-03-04,97.64424896240234,130.73141479492188,52w_high,-25.31%,0.22%,-10.32%,-22.22%,-13.60%,-41.72%
TSM,AI基礎建設,AI_A,L3,-35.00%,2022-04-27,84.29351043701172,130.73141479492188,52w_high,-35.52%,0.82%,-1.31%,-31.86%,-4.55%,-32.48%
TSM,AI基礎建設,AI_A,L4,-50.00%,2022-09-30,64.7292251586914,130.73141479492188,52w_high,-50.49%,-10.22%,9.27%,36.89%,27.12%,-12.08%
