date,ticker,industry,pattern,close,ma25_slope_5d,vol5_over_vol60,ret_5d,ret_10d,ret_20d,ret_30d,ret_60d,max_adverse_60d
2020-09-25,MCD,防禦消費,誘多,192.41372680664062,0.80%,0.81,2.06%,3.05%,4.83%,-0.74%,-2.41%,-4.21%
2020-10-09,MCD,防禦消費,誘多,198.27842712402344,1.05%,0.94,2.02%,1.73%,-3.68%,-4.78%,-5.59%,-7.04%
2020-10-23,MCD,防禦消費,誘多,201.70022583007812,0.52%,0.71,-6.87%,-5.31%,-6.39%,-8.12%,-6.08%,-8.62%
2020-11-03,MCD,防禦消費,波段,191.19671630859375,-0.29%,1.10,-1.61%,-0.36%,-2.16%,-0.80%,-3.52%,-4.04%
2020-12-07,MCD,防禦消費,波段,185.31581115722656,-0.47%,1.41,1.45%,1.33%,1.01%,2.22%,-0.12%,-1.34%
2020-12-21,MCD,防禦消費,波段,187.7820587158203,0.10%,1.35,0.49%,-0.32%,0.88%,-0.30%,5.73%,-2.63%
2020-12-28,MCD,防禦消費,誘多,189.86685180664062,-0.17%,0.79,-1.19%,-1.13%,-3.28%,0.18%,5.40%,-3.70%
2021-01-12,MCD,防禦消費,誘多,187.71995544433594,-0.04%,0.91,0.96%,-2.17%,1.32%,-0.31%,10.07%,-2.60%
2021-01-20,MCD,防禦消費,沖量,189.52085876464844,0.22%,1.02,-3.10%,-2.30%,0.84%,-3.52%,9.78%,-3.52%
2021-01-21,MCD,防禦消費,波段,189.4321746826172,0.19%,1.06,-3.14%,-1.17%,-0.60%,-2.29%,9.23%,-3.48%
2021-02-04,MCD,防禦消費,誘多,187.2143096923828,-0.32%,0.99,1.54%,0.57%,-1.13%,6.06%,12.31%,-2.34%
2021-02-24,MCD,防禦消費,誘多,189.20152282714844,0.25%,0.91,-2.90%,0.63%,5.70%,8.63%,9.54%,-3.36%
2021-02-26,MCD,防禦消費,波段,184.00137329101562,0.01%,1.08,0.60%,3.01%,9.25%,12.04%,12.50%,-0.63%
2021-03-12,MCD,防禦消費,波段,189.5354766845703,0.30%,1.05,4.76%,6.06%,8.77%,9.40%,10.17%,0.00%
2021-03-26,MCD,防禦消費,誘多,201.02330017089844,1.12%,0.95,1.62%,2.55%,3.15%,5.28%,4.42%,-0.48%
2021-04-12,MCD,防禦消費,誘多,206.15576171875,2.24%,0.81,0.37%,0.58%,2.66%,0.41%,2.15%,-1.31%
2021-04-14,MCD,防禦消費,縮量黑馬,205.57559204101562,2.16%,0.75,0.85%,0.91%,-1.03%,0.89%,2.90%,-1.03%
2021-04-26,MCD,防禦消費,誘多,207.36080932617188,0.97%,0.67,1.40%,2.07%,-0.17%,0.70%,2.12%,-1.88%
2021-05-06,MCD,防禦消費,縮量黑馬,209.63693237304688,0.86%,0.76,-2.17%,-1.14%,-0.08%,-1.69%,2.80%,-2.95%
2021-05-10,MCD,防禦消費,誘多,211.64529418945312,0.78%,0.66,-2.29%,-2.19%,-1.34%,-0.82%,-0.41%,-3.87%
2021-05-24,MCD,防禦消費,誘多,207.0037384033203,-0.01%,0.84,1.13%,0.87%,1.41%,1.73%,3.23%,-0.60%
2021-06-01,MCD,防禦消費,沖量,209.3407440185547,0.07%,1.04,-0.26%,1.33%,-1.23%,1.67%,2.40%,-1.71%
2021-06-02,MCD,防禦消費,波段,209.825439453125,0.08%,1.08,-0.99%,0.77%,-1.19%,1.33%,1.36%,-1.93%
2021-06-08,MCD,防禦消費,誘多,208.80224609375,-0.07%,0.86,1.59%,0.53%,0.86%,1.41%,2.93%,-1.45%
2021-06-18,MCD,防禦消費,波段,206.09169006347656,0.26%,1.03,1.22%,1.75%,-0.16%,4.56%,5.59%,-0.16%
2021-06-23,MCD,防禦消費,誘多,209.3407440185547,0.29%,0.97,-0.96%,-0.17%,2.33%,1.36%,4.54%,-1.71%
2021-07-08,MCD,防禦消費,誘多,208.9817657470703,0.01%,0.83,1.74%,2.50%,1.54%,1.89%,4.91%,-1.54%
2021-07-16,MCD,防禦消費,縮量黑馬,210.6959991455078,0.29%,0.84,3.50%,3.39%,1.73%,1.16%,5.62%,-2.34%
2021-07-20,MCD,防禦消費,沖量,210.26519775390625,-0.01%,1.07,5.16%,1.14%,2.57%,1.92%,4.14%,-0.35%
2021-07-21,MCD,防禦消費,波段,211.75509643554688,-0.09%,1.08,2.48%,-0.47%,0.91%,1.49%,4.22%,-1.05%
2021-08-04,MCD,防禦消費,波段,210.767822265625,0.65%,1.04,0.31%,1.38%,1.97%,4.14%,5.12%,-0.59%
2021-08-06,MCD,防禦消費,縮量黑馬,212.05133056640625,0.46%,0.97,1.08%,0.94%,1.64%,1.75%,6.64%,-1.19%
2021-08-11,MCD,防禦消費,誘多,211.41407775878906,0.20%,0.80,1.07%,1.39%,1.85%,4.49%,8.19%,0.00%
2021-08-25,MCD,防禦消費,誘多,214.35797119140625,0.36%,0.76,0.26%,0.46%,3.05%,4.54%,6.72%,-0.94%
2021-09-09,MCD,防禦消費,誘多,215.33457946777344,0.00%,0.95,1.93%,2.59%,4.07%,1.17%,5.07%,-0.92%
2021-09-13,MCD,防禦消費,沖量,217.68096923828125,0.27%,1.03,-0.88%,2.86%,2.23%,-1.60%,8.35%,-1.99%
2021-09-14,MCD,防禦消費,波段,217.6088104248047,0.44%,1.06,-0.26%,1.09%,1.41%,-1.95%,8.25%,-1.95%
2021-09-28,MCD,防禦消費,波段,219.9912567138672,0.65%,1.18,0.59%,0.31%,-3.02%,3.64%,9.29%,-3.02%
2021-10-05,MCD,防禦消費,誘多,221.2998504638672,0.58%,0.95,-0.29%,-1.00%,1.64%,2.95%,9.57%,-3.59%
2021-10-18,MCD,防禦消費,波段,218.62855529785156,0.37%,1.09,-2.03%,3.43%,4.41%,1.53%,8.30%,-2.41%
2021-11-01,MCD,防禦消費,波段,226.13697814941406,-0.04%,1.63,1.01%,0.94%,-1.85%,5.35%,-0.18%,-2.01%
2021-11-10,MCD,防禦消費,誘多,228.438232421875,0.78%,0.96,-0.17%,1.57%,4.21%,5.65%,3.22%,-3.00%
2021-11-11,MCD,防禦消費,縮量黑馬,225.75794982910156,0.61%,0.88,1.33%,-0.06%,6.51%,7.82%,4.54%,-1.85%
2021-11-24,MCD,防禦消費,誘多,232.03001403808594,0.97%,0.94,-2.70%,2.60%,4.01%,4.45%,-1.17%,-4.50%
2021-11-26,MCD,防禦消費,沖量,225.62257385253906,0.97%,1.01,0.28%,6.57%,7.89%,6.35%,-0.34%,-1.79%
2021-11-30,MCD,防禦消費,波段,221.96412658691406,0.96%,1.05,6.26%,7.33%,9.77%,6.67%,1.98%,-0.17%
2021-12-17,MCD,防禦消費,波段,237.4816131591797,0.96%,1.28,2.50%,2.63%,-1.99%,-1.04%,-8.50%,-14.70%
2021-12-27,MCD,防禦消費,誘多,243.41641235351562,1.10%,0.77,0.13%,-1.43%,-6.55%,-3.04%,-11.48%,-16.78%
2022-01-11,MCD,防禦消費,波段,237.86273193359375,1.34%,1.03,-2.63%,-4.68%,-0.86%,-6.52%,-2.42%,-14.83%
2022-03-30,MCD,防禦消費,誘多,227.24122619628906,-0.44%,0.66,0.98%,0.92%,2.07%,-1.94%,-0.25%,-8.04%
2022-04-14,MCD,防禦消費,誘多,228.5917510986328,2.11%,0.69,-0.14%,-0.54%,-2.18%,0.54%,1.42%,-8.59%
2022-04-29,MCD,防禦消費,誘多,227.35986328125,1.02%,0.92,0.65%,-1.65%,1.09%,-3.76%,4.48%,-8.09%
2022-05-16,MCD,防禦消費,縮量黑馬,222.68785095214844,-0.47%,0.85,-2.47%,3.35%,-1.62%,2.08%,6.83%,-6.16%
2022-05-31,MCD,防禦消費,誘多,230.1429901123047,-0.47%,0.99,-0.75%,-4.81%,-1.23%,0.71%,4.68%,-6.55%
2022-06-13,MCD,防禦消費,波段,218.81118774414062,-0.44%,1.02,0.47%,1.83%,5.95%,8.56%,9.66%,-1.72%
2022-06-27,MCD,防禦消費,誘多,226.66552734375,0.61%,0.93,2.13%,1.80%,4.07%,5.27%,2.20%,-1.70%
2022-07-13,MCD,防禦消費,誘多,231.84059143066406,0.32%,0.69,0.76%,2.46%,3.44%,3.24%,-6.58%,-8.18%
2022-07-26,MCD,防禦消費,沖量,235.89622497558594,1.36%,1.03,1.54%,1.16%,1.34%,1.07%,-1.93%,-9.76%
2022-07-27,MCD,防禦消費,波段,237.54782104492188,1.40%,1.07,1.24%,0.95%,0.76%,1.01%,-2.99%,-10.39%
2022-08-02,MCD,防禦消費,誘多,239.52975463867188,1.43%,0.93,-0.38%,2.01%,-2.90%,-1.51%,-1.16%,-11.13%
2022-08-16,MCD,防禦消費,誘多,244.33779907226562,0.81%,0.81,-2.16%,-4.81%,-3.44%,-10.53%,4.89%,-12.88%
2022-08-25,MCD,防禦消費,縮量黑馬,240.91529846191406,0.64%,0.74,-1.78%,-0.62%,-5.81%,-10.70%,4.69%,-11.64%
2022-09-01,MCD,防禦消費,誘多,236.61546325683594,-0.09%,0.97,1.19%,-0.61%,-10.03%,-5.19%,6.40%,-10.03%
2022-09-07,MCD,防禦消費,波段,238.4145050048828,-0.43%,1.13,-1.04%,-2.84%,-7.48%,-2.97%,6.39%,-10.71%
2022-11-15,MCD,防禦消費,波段,247.10531616210938,2.92%,1.36,2.58%,2.42%,3.07%,-0.15%,-0.05%,-2.13%
2022-11-22,MCD,防禦消費,誘多,253.48948669433594,2.22%,0.96,-0.16%,-1.05%,-1.85%,-1.37%,-1.71%,-4.60%
2022-12-02,MCD,防禦消費,沖量,253.65541076660156,1.20%,1.05,-0.50%,-2.66%,-3.32%,-2.69%,-1.57%,-4.66%
2022-12-05,MCD,防禦消費,波段,251.9761199951172,0.91%,1.01,1.85%,-2.12%,-2.65%,-2.95%,-0.36%,-4.02%
2022-12-08,MCD,防禦消費,誘多,253.64614868164062,0.18%,0.92,-0.61%,-2.79%,-2.25%,-1.40%,-2.39%,-4.66%
2022-12-19,MCD,防禦消費,波段,246.63209533691406,-0.29%,1.04,0.38%,-0.54%,-0.85%,-0.99%,1.10%,-1.94%
2022-12-23,MCD,防禦消費,誘多,248.2464141845703,-0.22%,0.63,-1.21%,0.50%,2.03%,-1.78%,1.35%,-2.58%
2023-01-10,MCD,防禦消費,誘多,249.4896697998047,-0.42%,0.80,-1.07%,1.52%,-2.26%,-0.79%,5.81%,-3.07%
2023-01-20,MCD,防禦消費,沖量,249.1834716796875,-0.38%,1.00,1.44%,-1.62%,0.52%,1.35%,8.94%,-2.95%
2023-01-23,MCD,防禦消費,波段,249.8422393798828,-0.44%,1.02,0.59%,-0.51%,-0.27%,-0.23%,8.79%,-3.20%
2023-01-25,MCD,防禦消費,誘多,253.28431701660156,-0.29%,0.94,-2.47%,-3.73%,-2.28%,-3.61%,7.60%,-4.52%
2023-02-06,MCD,防禦消費,波段,248.57115173339844,-0.03%,1.30,-0.64%,0.24%,0.28%,1.44%,10.83%,-2.71%
2023-02-15,MCD,防禦消費,誘多,247.3094024658203,-0.15%,0.96,0.08%,0.96%,2.09%,4.81%,11.74%,-1.28%
2023-02-23,MCD,防禦消費,波段,247.5134735107422,-0.07%,1.10,0.88%,-1.36%,1.65%,6.65%,11.42%,-1.36%
2023-03-02,MCD,防禦消費,誘多,249.6797332763672,-0.25%,0.89,-2.22%,1.12%,3.82%,8.00%,6.90%,-2.22%
2023-03-13,MCD,防禦消費,波段,245.4899444580078,-0.08%,1.06,2.91%,4.09%,8.13%,10.81%,7.72%,0.00%
2023-03-24,MCD,防禦消費,誘多,253.18832397460938,0.45%,0.88,3.05%,4.59%,8.06%,9.35%,9.12%,0.00%
2023-04-10,MCD,防禦消費,誘多,264.8058776855469,1.29%,0.80,1.95%,3.32%,4.55%,1.96%,4.48%,-0.14%
2023-04-24,MCD,防禦消費,誘多,273.5960693359375,1.81%,0.87,1.49%,1.19%,-1.31%,-2.44%,1.88%,-3.34%
2023-04-25,MCD,防禦消費,沖量,272.0190734863281,1.70%,1.13,2.25%,1.77%,-1.76%,-2.78%,1.94%,-2.78%
2023-04-26,MCD,防禦消費,波段,270.3860778808594,1.61%,1.20,1.88%,2.35%,-1.33%,-0.85%,2.46%,-2.20%
2023-05-08,MCD,防禦消費,誘多,276.8527526855469,1.36%,0.86,-0.27%,-2.47%,-3.59%,-0.20%,-1.39%,-4.48%
2023-05-15,MCD,防禦消費,縮量黑馬,276.11553955078125,0.92%,0.69,-2.21%,-3.71%,-1.97%,-0.88%,-2.29%,-4.23%
2023-05-22,MCD,防禦消費,波段,270.0034484863281,0.40%,1.02,-1.53%,-1.14%,2.33%,2.47%,-2.07%,-2.06%
2023-06-06,MCD,防禦消費,波段,266.924560546875,-0.39%,1.03,1.41%,3.51%,3.65%,4.42%,-0.66%,-1.58%
2023-06-14,MCD,防禦消費,誘多,270.5830383300781,-0.47%,0.88,1.68%,2.09%,2.25%,1.94%,-2.49%,-3.99%
2023-06-16,MCD,防禦消費,沖量,275.5174560546875,-0.30%,1.06,-1.57%,0.39%,0.04%,-0.90%,-3.55%,-5.71%
2023-06-21,MCD,防禦消費,波段,276.28662109375,-0.14%,1.19,-0.94%,0.14%,0.89%,-1.19%,-5.02%,-5.98%
2023-06-27,MCD,防禦消費,縮量黑馬,273.2659912109375,-0.10%,0.95,1.92%,1.48%,0.15%,-1.05%,-6.39%,-4.94%
2023-06-29,MCD,防禦消費,誘多,276.2397155761719,0.08%,0.86,-0.80%,0.16%,-0.15%,-1.99%,-7.89%,-7.40%
2023-07-14,MCD,防禦消費,誘多,276.6806945800781,0.60%,0.70,0.23%,-0.31%,-2.14%,-3.51%,-14.81%,-15.39%
2023-07-26,MCD,防禦消費,波段,273.6881408691406,0.22%,1.08,-0.73%,-1.21%,-3.39%,-4.09%,-10.96%,-15.16%
2023-08-07,MCD,防禦消費,誘多,273.35980224609375,-0.20%,0.90,-0.89%,-3.90%,-3.69%,-4.04%,-9.55%,-15.06%
2023-09-14,MCD,防禦消費,誘多,268.567138671875,-0.47%,0.88,-4.75%,-6.73%,-13.54%,-10.16%,0.87%,-13.54%
2023-09-15,MCD,防禦消費,波段,262.40838623046875,-0.44%,1.15,-2.16%,-5.32%,-10.75%,-8.08%,4.55%,-11.52%
2023-11-09,MCD,防禦消費,誘多,251.7321319580078,0.88%,0.90,3.45%,5.86%,7.62%,9.94%,8.30%,0.00%
2023-11-21,MCD,防禦消費,沖量,264.52099609375,2.08%,1.01,-0.03%,2.89%,3.66%,3.66%,4.97%,-0.03%
2023-11-24,MCD,防禦消費,誘多,266.4733581542969,2.08%,0.84,1.82%,1.66%,3.86%,3.57%,5.36%,-0.76%
2023-12-08,MCD,防禦消費,波段,270.9068603515625,1.96%,1.01,0.61%,2.16%,1.87%,5.22%,2.53%,-0.31%
2023-12-12,MCD,防禦消費,誘多,276.4952392578125,1.75%,0.97,-0.24%,1.07%,0.94%,0.29%,1.74%,-2.32%
2023-12-14,MCD,防禦消費,沖量,275.16693115234375,1.75%,1.08,0.47%,2.24%,0.37%,1.60%,-1.91%,-1.85%
2023-12-27,MCD,防禦消費,誘多,279.46490478515625,1.34%,0.61,-0.95%,-0.14%,-0.78%,-1.72%,-4.87%,-4.88%
2024-01-04,MCD,防禦消費,沖量,276.7987976074219,1.05%,1.04,0.83%,3.01%,1.82%,0.10%,-4.26%,-3.97%
2024-01-05,MCD,防禦消費,波段,274.1896667480469,0.95%,1.13,1.55%,3.26%,-1.05%,1.27%,-4.11%,-3.35%
2024-01-11,MCD,防禦消費,誘多,279.0854187011719,0.56%,0.83,2.17%,-0.64%,-1.59%,1.01%,-7.88%,-8.82%
2024-01-25,MCD,防禦消費,沖量,281.9886779785156,0.57%,1.05,0.29%,-1.78%,0.18%,-1.01%,-6.75%,-10.18%
2024-01-26,MCD,防禦消費,波段,277.29217529296875,0.47%,1.06,1.64%,-0.95%,1.66%,1.45%,-4.72%,-8.66%
2024-02-09,MCD,防禦消費,波段,274.6450500488281,-0.49%,1.60,0.88%,2.64%,2.43%,-3.20%,-7.06%,-7.78%
2024-02-14,MCD,防禦消費,誘多,273.41168212890625,-0.16%,0.97,2.69%,2.00%,-1.68%,-1.60%,-4.03%,-7.37%
2024-03-05,MCD,防禦消費,誘多,279.1370544433594,-0.19%,0.97,0.61%,-3.31%,-5.81%,-7.72%,-13.83%,-14.76%
2024-03-13,MCD,防禦消費,波段,269.9005432128906,0.07%,1.01,0.56%,-0.30%,-5.03%,-2.57%,-8.83%,-11.84%
2024-04-24,MCD,防禦消費,沖量,264.0704650878906,-0.48%,1.02,-0.84%,-2.98%,-3.97%,-5.18%,-5.61%,-10.60%
2024-04-25,MCD,防禦消費,波段,262.9731750488281,-0.44%,1.06,-0.84%,-2.78%,-6.41%,-6.43%,-7.22%,-10.23%
2024-05-10,MCD,防禦消費,沖量,262.4006652832031,-0.32%,1.03,-0.95%,-6.14%,-7.11%,-5.80%,-1.41%,-10.03%
2024-05-13,MCD,防禦消費,波段,258.8892517089844,-0.11%,1.10,-1.27%,-6.55%,-5.67%,-4.36%,0.60%,-8.81%
2024-05-17,MCD,防禦消費,誘多,259.90069580078125,0.30%,0.88,-5.24%,-4.02%,-6.32%,-8.44%,0.19%,-9.17%
2024-05-21,MCD,防禦消費,縮量黑馬,253.6889190673828,0.25%,0.76,-6.21%,-1.58%,-3.92%,-4.95%,5.43%,-6.94%
2024-07-03,MCD,防禦消費,波段,240.09478759765625,-0.50%,1.18,1.92%,3.81%,7.50%,9.95%,22.18%,-1.67%
2024-07-08,MCD,防禦消費,誘多,238.02999877929688,-0.25%,0.88,1.48%,4.72%,8.31%,16.02%,22.95%,-0.82%
2024-07-11,MCD,防禦消費,沖量,244.70462036132812,-0.44%,1.11,1.85%,-1.31%,6.43%,13.50%,19.91%,-1.31%
2024-07-18,MCD,防禦消費,波段,249.23757934570312,-0.03%,1.03,-3.11%,3.56%,5.91%,10.92%,18.22%,-3.11%
2024-07-22,MCD,防禦消費,誘多,249.25680541992188,0.35%,0.94,0.72%,3.43%,10.79%,10.65%,21.43%,-3.11%
2024-08-09,MCD,防禦消費,縮量黑馬,257.295166015625,1.46%,0.98,3.95%,8.07%,9.36%,12.28%,9.95%,0.00%
2024-08-12,MCD,防禦消費,誘多,258.7837829589844,1.58%,0.79,6.71%,7.13%,8.72%,12.08%,10.98%,0.00%
2024-08-26,MCD,防禦消費,誘多,277.2422790527344,2.23%,0.63,-0.52%,1.48%,4.62%,5.19%,1.30%,-0.56%
2024-09-10,MCD,防禦消費,誘多,281.35736083984375,1.59%,0.77,0.85%,3.09%,3.65%,8.04%,1.92%,-0.96%
2024-09-24,MCD,防禦消費,誘多,290.05108642578125,1.50%,0.83,0.90%,0.54%,4.80%,-0.98%,-2.54%,-3.93%
2024-10-03,MCD,防禦消費,縮量黑馬,293.1228942871094,1.13%,0.76,0.19%,3.71%,-3.74%,-1.61%,-3.99%,-4.94%
2024-10-09,MCD,防禦消費,誘多,293.48992919921875,1.11%,0.63,2.99%,-1.73%,-3.24%,-4.25%,-3.26%,-5.06%
2024-10-22,MCD,防禦消費,沖量,303.9803466796875,1.39%,1.05,-6.26%,-5.52%,-7.61%,-5.66%,-9.65%,-10.57%
2024-10-23,MCD,防禦消費,波段,288.40899658203125,1.17%,2.03,-2.36%,-1.53%,-2.57%,0.90%,-5.20%,-5.74%
2024-11-11,MCD,防禦消費,波段,291.2682189941406,-0.37%,1.01,-3.46%,-1.77%,0.33%,-1.91%,2.90%,-6.67%
2024-11-12,MCD,防禦消費,誘多,288.4861755371094,-0.34%,0.99,-2.65%,-0.78%,-0.26%,-0.70%,4.50%,-5.77%
2024-12-03,MCD,防禦消費,誘多,286.18878173828125,-0.36%,0.72,2.11%,0.54%,-0.68%,-4.60%,4.43%,-5.01%
2024-12-20,MCD,防禦消費,波段,284.4200744628906,-0.25%,1.19,-1.05%,-1.14%,-2.82%,0.57%,4.96%,-4.42%
2024-12-26,MCD,防禦消費,誘多,286.4802551269531,0.02%,0.93,-0.01%,-3.79%,-1.24%,5.23%,6.98%,-5.11%
2025-01-29,MCD,防禦消費,誘多,281.9226379394531,-0.38%,0.96,-0.44%,6.03%,6.84%,3.14%,9.81%,-0.49%
2025-02-07,MCD,防禦消費,沖量,285.9944152832031,-0.06%,1.00,4.84%,4.51%,8.42%,4.46%,8.26%,0.00%
2025-02-24,MCD,防禦消費,沖量,298.889892578125,1.55%,1.02,-0.50%,3.74%,-0.04%,-1.93%,4.58%,-2.72%
2025-02-26,MCD,防禦消費,波段,295.6830139160156,1.68%,1.12,1.63%,-1.03%,3.65%,0.47%,3.90%,-1.66%
2025-03-12,MCD,防禦消費,波段,292.63031005859375,1.52%,1.46,2.51%,4.74%,1.52%,5.62%,3.24%,-0.63%
2025-03-18,MCD,防禦消費,誘多,296.7353820800781,0.49%,0.99,1.09%,3.30%,2.92%,5.29%,0.42%,-1.24%
2025-03-26,MCD,防禦消費,波段,306.48968505859375,0.19%,1.04,-0.64%,-3.07%,0.84%,-0.03%,-7.15%,-7.81%
2025-04-01,MCD,防禦消費,誘多,306.5386047363281,0.52%,0.92,-4.40%,-0.37%,1.92%,-1.95%,-6.51%,-8.44%
2025-04-03,MCD,防禦消費,沖量,311.07366943359375,0.45%,1.13,-3.61%,-2.19%,-1.98%,0.11%,-6.00%,-9.77%
2025-04-09,MCD,防禦消費,波段,297.08721923828125,-0.13%,1.97,1.69%,4.03%,3.14%,3.41%,-3.50%,-5.52%
2025-04-17,MCD,防禦消費,誘多,304.2612609863281,0.22%,0.89,1.75%,0.21%,2.35%,1.01%,-3.44%,-7.75%
2025-05-02,MCD,防禦消費,沖量,304.90631103515625,0.42%,1.03,0.55%,2.13%,0.80%,-4.48%,-2.12%,-7.95%
2025-05-05,MCD,防禦消費,波段,308.581298828125,0.38%,1.08,-1.20%,1.75%,-0.49%,-6.89%,-4.42%,-9.04%
2025-05-07,MCD,防禦消費,誘多,310.93682861328125,0.22%,0.93,-3.34%,-0.53%,-2.33%,-9.13%,-3.83%,-9.73%
2025-05-08,MCD,防禦消費,縮量黑馬,306.4017333984375,0.24%,0.78,0.32%,0.26%,-1.40%,-7.12%,-4.15%,-8.40%
2025-05-21,MCD,防禦消費,誘多,309.2850341796875,0.53%,0.67,-1.45%,-1.80%,-8.64%,-6.71%,-1.89%,-9.25%
2025-05-28,MCD,防禦消費,縮量黑馬,305.76641845703125,0.16%,0.66,0.16%,-3.01%,-8.18%,-3.59%,0.96%,-8.21%
2025-07-17,MCD,防禦消費,波段,295.24346923828125,-0.44%,1.09,-1.96%,-0.10%,2.86%,3.95%,-0.56%,-1.96%
2025-07-23,MCD,防禦消費,誘多,293.0318298339844,-0.18%,0.84,1.84%,3.20%,5.02%,6.93%,3.00%,-1.22%
2025-08-04,MCD,防禦消費,沖量,299.03759765625,0.94%,1.01,0.04%,1.47%,4.38%,0.26%,1.29%,-2.88%
2025-08-05,MCD,防禦消費,波段,293.6707763671875,0.85%,1.06,0.96%,4.07%,6.50%,2.65%,1.77%,-1.10%
2025-08-14,MCD,防禦消費,誘多,303.6770324707031,0.73%,0.90,1.38%,1.06%,-0.59%,-0.64%,-2.46%,-4.36%
2025-08-29,MCD,防禦消費,誘多,308.1886901855469,1.02%,0.80,0.33%,-3.11%,-2.82%,-3.74%,-2.20%,-5.76%
2025-09-09,MCD,防禦消費,縮量黑馬,308.9300537109375,0.89%,0.76,-2.95%,-2.99%,-5.18%,-1.61%,-0.95%,-5.99%
2025-09-19,MCD,防禦消費,波段,298.90655517578125,-0.04%,1.14,0.95%,-0.46%,1.89%,-1.31%,6.04%,-2.83%
2025-09-26,MCD,防禦消費,誘多,301.73370361328125,-0.36%,0.83,-1.40%,-2.70%,0.18%,-1.83%,4.22%,-3.74%
2025-10-17,MCD,防禦消費,誘多,304.5509338378906,-0.29%,0.82,-0.75%,-3.14%,-0.34%,-0.88%,0.61%,-3.80%
2025-10-24,MCD,防禦消費,縮量黑馬,302.2773742675781,0.32%,0.75,-2.41%,-2.00%,1.16%,1.92%,0.68%,-3.08%
2025-11-03,MCD,防禦消費,波段,292.965576171875,-0.16%,1.04,0.92%,2.88%,2.08%,6.75%,6.92%,0.00%
2025-11-13,MCD,防禦消費,誘多,304.0467834472656,0.51%,1.00,-1.11%,1.38%,3.59%,0.91%,5.71%,-1.92%
2025-11-19,MCD,防禦消費,縮量黑馬,299.26239013671875,0.34%,0.84,3.19%,2.53%,6.22%,-0.36%,8.96%,-0.36%
2025-11-24,MCD,防禦消費,沖量,301.3975830078125,-0.07%,1.06,-0.78%,2.54%,2.56%,1.91%,10.39%,-1.06%
2025-11-25,MCD,防禦消費,波段,306.88385009765625,-0.03%,1.15,-0.29%,0.63%,1.53%,-0.41%,7.92%,-2.83%
2025-12-10,MCD,防禦消費,波段,308.804931640625,0.81%,1.14,2.63%,0.90%,-1.03%,0.78%,6.20%,-3.44%
2025-12-24,MCD,防禦消費,波段,311.5893859863281,0.70%,1.06,-3.21%,-1.92%,-0.12%,3.92%,-1.20%,-4.30%
2026-01-09,MCD,防禦消費,波段,305.61279296875,-0.12%,1.18,0.04%,1.83%,5.95%,8.37%,0.46%,-1.46%
2026-01-14,MCD,防禦消費,誘多,306.41827392578125,0.03%,0.96,-0.68%,2.40%,7.77%,10.69%,-0.62%,-1.72%
2026-01-29,MCD,防禦消費,誘多,313.7572937011719,-0.26%,0.84,2.53%,5.25%,8.10%,4.05%,-7.50%,-4.59%
2026-02-04,MCD,防禦消費,沖量,321.891845703125,0.42%,1.14,-0.15%,1.06%,1.73%,-3.82%,-10.95%,-9.88%
2026-02-11,MCD,防禦消費,波段,321.41448974609375,1.37%,1.07,1.21%,3.50%,0.78%,-3.88%,-14.21%,-11.73%
2026-02-26,MCD,防禦消費,誘多,332.6716003417969,1.66%,0.93,-1.57%,-2.63%,-7.14%,-8.11%,-15.15%,-17.46%
2026-03-03,MCD,防禦消費,沖量,332.1700134277344,1.75%,1.01,-1.27%,-1.77%,-6.44%,-7.80%,-16.32%,-17.33%
2026-03-06,MCD,防禦消費,波段,328.05999755859375,1.20%,1.05,-0.49%,-5.86%,-5.58%,-6.44%,-15.76%,-16.30%
2026-03-11,MCD,防禦消費,縮量黑馬,325.2099914550781,0.82%,0.95,-2.92%,-4.15%,-4.82%,-6.97%,-13.95%,-16.14%
2026-03-16,MCD,防禦消費,誘多,326.6499938964844,0.33%,0.76,-5.57%,-5.55%,-7.17%,-10.49%,-13.51%,-16.51%
2026-06-11,MCD,防禦消費,波段,284.7699890136719,-0.38%,1.23,-2.16%,-5.27%,,,,-7.10%
2010-03-01,QQQ,ETF對照,誘多,39.370887756347656,-0.41%,0.75,2.47%,4.03%,6.32%,8.73%,-1.46%,-2.23%
2010-03-15,QQQ,ETF對照,誘多,40.957515716552734,1.76%,0.75,1.55%,2.20%,4.51%,4.56%,-7.14%,-6.36%
2010-03-29,QQQ,ETF對照,誘多,41.860469818115234,1.51%,0.68,1.08%,2.26%,2.30%,-1.06%,-4.34%,-9.14%
2010-04-13,QQQ,ETF對照,誘多,42.8065185546875,1.28%,0.64,0.87%,0.04%,-3.24%,-9.37%,-10.03%,-13.56%
2010-04-21,QQQ,ETF對照,沖量,43.422760009765625,1.04%,1.00,-1.32%,-3.70%,-7.94%,-6.68%,-11.03%,-14.78%
2010-04-22,QQQ,ETF對照,波段,43.66579818725586,1.01%,1.09,-0.16%,-7.43%,-11.85%,-10.38%,-10.77%,-15.26%
2010-05-10,QQQ,ETF對照,波段,41.46123123168945,-0.42%,2.24,-1.44%,-6.51%,-7.49%,-3.02%,-1.36%,-10.75%
2010-06-17,QQQ,ETF對照,誘多,40.8363151550293,-0.39%,0.72,-3.43%,-9.13%,-5.40%,-2.26%,0.81%,-9.39%
