ticker,signal,date,close,drawdown_60,drawdown_252,above_ma50,above_ma200,ret_3d_before,ret_5d_before,vol_20,vol_60,ret_5d,ret_10d,ret_20d,ret_30d,ret_60d,max_adverse_60d
BTC-USD,C_過度波動禁止型,2017-03-24,937.52001953125,-26.47%,-26.47%,False,True,-16.33%,-9.57%,84.76%,57.45%,10.93%,22.00%,24.72%,28.77%,147.51%,0.00%
BTC-USD,A_回撤反彈型,2017-03-28,1047.1500244140625,-17.87%,-17.87%,False,True,7.65%,0.82%,89.45%,59.76%,5.25%,12.39%,14.02%,25.84%,94.71%,-1.98%
BTC-USD,B_趨勢回踩型,2017-04-02,1102.1700439453125,-13.55%,-13.55%,False,True,7.38%,5.25%,84.36%,59.56%,6.78%,8.91%,11.75%,31.81%,118.47%,0.00%
BTC-USD,B_趨勢回踩型,2017-04-13,1169.280029296875,-8.29%,-8.29%,True,True,-1.50%,-0.57%,42.19%,59.07%,3.63%,3.24%,27.44%,54.36%,127.46%,-0.15%
BTC-USD,B_趨勢回踩型,2017-05-12,1724.239990234375,-6.73%,-6.73%,True,True,-1.77%,7.99%,45.31%,58.14%,6.66%,26.05%,39.65%,71.56%,35.58%,0.00%
BTC-USD,B_趨勢回踩型,2017-05-25,2304.97998046875,-5.67%,-5.67%,True,True,6.05%,10.56%,66.09%,47.02%,-5.62%,8.97%,8.74%,13.18%,19.52%,-16.28%
BTC-USD,B_趨勢回踩型,2017-06-07,2732.159912109375,-4.58%,-4.58%,True,True,8.77%,9.79%,76.99%,54.99%,-2.65%,-2.79%,-6.58%,-7.81%,17.63%,-29.37%
BTC-USD,B_趨勢回踩型,2017-06-18,2548.2900390625,-13.85%,-13.85%,True,True,3.40%,-6.21%,75.41%,64.21%,7.72%,1.04%,0.90%,-9.00%,69.98%,-24.27%
BTC-USD,A_回撤反彈型,2017-06-19,2589.60009765625,-12.46%,-12.46%,True,True,2.82%,3.32%,73.74%,64.21%,0.74%,-1.94%,-2.75%,-12.21%,60.67%,-25.48%
BTC-USD,B_趨勢回踩型,2017-06-29,2539.320068359375,-14.16%,-14.16%,True,True,2.46%,-2.66%,65.49%,66.80%,2.45%,-0.82%,-10.47%,7.37%,72.59%,-24.00%
BTC-USD,A_回撤反彈型,2017-07-04,2601.639892578125,-12.05%,-12.05%,True,True,6.86%,2.45%,46.83%,66.71%,-3.20%,-14.16%,5.89%,7.81%,76.00%,-25.82%
BTC-USD,C_過度波動禁止型,2017-07-15,1998.8599853515625,-32.43%,-32.43%,False,True,-16.67%,-15.75%,55.10%,69.35%,40.96%,28.90%,44.88%,116.38%,94.24%,-3.45%
BTC-USD,A_回撤反彈型,2017-07-19,2273.429931640625,-23.15%,-23.15%,False,True,17.81%,1.80%,81.19%,74.67%,21.18%,19.93%,50.43%,83.01%,57.60%,0.00%
BTC-USD,B_趨勢回踩型,2017-07-20,2817.60009765625,-4.75%,-4.75%,True,True,26.44%,40.96%,118.17%,88.88%,-8.56%,-2.14%,18.63%,48.84%,44.28%,-10.23%
BTC-USD,B_趨勢回踩型,2017-08-01,2718.260009765625,-8.11%,-8.11%,True,True,-0.30%,1.74%,125.96%,86.32%,18.24%,34.30%,47.22%,73.03%,59.61%,-0.28%
BTC-USD,B_趨勢回踩型,2017-08-15,4181.93017578125,-3.31%,-3.31%,True,True,7.65%,23.68%,69.59%,86.79%,-2.25%,4.54%,1.30%,-24.56%,39.45%,-24.56%
BTC-USD,B_趨勢回踩型,2017-09-02,4578.77001953125,-6.40%,-6.40%,True,True,0.30%,4.47%,52.24%,86.64%,0.46%,-9.78%,-20.71%,-3.70%,47.80%,-31.10%
BTC-USD,C_過度波動禁止型,2017-09-14,3154.949951171875,-35.51%,-35.51%,False,True,-24.18%,-25.35%,89.06%,94.85%,24.41%,16.73%,34.05%,84.85%,107.91%,0.00%
BTC-USD,A_回撤反彈型,2017-09-18,4065.199951171875,-16.90%,-16.90%,True,True,11.76%,4.70%,117.12%,85.59%,-6.71%,2.69%,13.41%,37.53%,89.63%,-10.69%
BTC-USD,B_趨勢回踩型,2017-09-27,4200.669921875,-14.13%,-14.13%,True,True,14.06%,15.70%,119.28%,85.80%,4.97%,5.39%,33.44%,37.62%,122.12%,-0.90%
BTC-USD,A_回撤反彈型,2017-09-29,4163.06982421875,-14.90%,-14.90%,True,True,6.96%,13.04%,115.63%,85.58%,1.59%,14.63%,37.12%,47.82%,141.62%,0.00%
BTC-USD,B_趨勢回踩型,2017-10-08,4610.47998046875,-5.75%,-5.75%,True,True,6.52%,6.79%,56.62%,81.05%,22.49%,21.26%,24.78%,54.96%,288.24%,0.00%
BTC-USD,B_趨勢回踩型,2017-10-24,5526.64013671875,-8.37%,-8.37%,True,True,-8.37%,-3.19%,61.04%,82.34%,11.35%,30.42%,18.69%,45.45%,165.97%,0.00%
BTC-USD,B_趨勢回踩型,2017-11-06,7022.759765625,-5.19%,-5.19%,True,True,-2.57%,3.77%,56.24%,81.81%,-9.47%,12.09%,32.86%,103.50%,148.19%,-15.27%
BTC-USD,B_趨勢回踩型,2017-12-08,16569.400390625,-7.43%,-7.43%,True,True,39.04%,46.33%,114.86%,90.51%,-0.97%,15.36%,-11.85%,-0.55%,-53.20%,-58.02%
BTC-USD,A_回撤反彈型,2017-12-09,15178.2001953125,-15.20%,-15.20%,True,True,6.20%,30.20%,123.10%,93.02%,9.13%,17.12%,-3.44%,-0.05%,-49.79%,-54.18%
BTC-USD,B_趨勢回踩型,2017-12-19,17776.69921875,-8.83%,-8.83%,True,True,-8.83%,7.32%,134.67%,96.00%,-21.66%,-17.55%,-14.66%,-35.45%,-37.49%,-60.87%
BTC-USD,C_過度波動禁止型,2017-12-22,13831.7998046875,-29.06%,-29.06%,True,True,-22.19%,-27.74%,149.93%,102.48%,14.51%,-1.26%,-3.08%,-16.13%,-17.55%,-49.72%
BTC-USD,A_回撤反彈型,2017-12-26,16099.7998046875,-17.43%,-17.43%,True,True,9.53%,1.88%,145.31%,105.47%,-12.07%,8.26%,-14.16%,-30.06%,-39.05%,-56.80%
BTC-USD,B_趨勢回踩型,2018-01-05,17429.5,-10.61%,-10.61%,True,True,16.34%,23.12%,120.61%,113.58%,-14.09%,-20.71%,-35.40%,-52.51%,-38.15%,-60.09%
BTC-USD,A_回撤反彈型,2018-01-06,17527.0,-10.11%,-10.11%,True,True,15.30%,28.34%,120.50%,113.60%,-23.51%,-34.44%,-36.26%,-60.32%,-43.14%,-60.32%
BTC-USD,C_過度波動禁止型,2018-01-09,14595.400390625,-25.14%,-25.14%,True,True,-16.73%,-6.43%,121.60%,114.66%,-5.64%,-20.47%,-22.60%,-43.37%,-39.25%,-52.35%
BTC-USD,C_過度波動禁止型,2018-01-20,12899.2001953125,-33.84%,-33.84%,False,True,15.29%,-6.66%,112.10%,120.39%,-12.71%,-21.65%,-32.27%,-12.98%,-30.78%,-46.08%
BTC-USD,C_過度波動禁止型,2018-01-31,10221.099609375,-47.58%,-47.58%,False,True,-13.28%,-8.51%,99.07%,123.31%,-31.95%,-15.65%,11.57%,8.47%,-33.04%,-32.59%
BTC-USD,C_過度波動禁止型,2018-02-11,8129.97021484375,-58.30%,-58.30%,False,False,-1.64%,4.85%,108.91%,112.32%,25.88%,31.49%,41.33%,13.10%,-2.96%,-18.37%
BTC-USD,C_過度波動禁止型,2018-02-22,10005.0,-42.92%,-48.69%,False,True,-10.87%,-9.97%,121.55%,113.16%,7.20%,15.07%,-17.34%,-13.36%,-10.74%,-33.67%
BTC-USD,C_過度波動禁止型,2018-03-05,11573.2998046875,-33.97%,-40.64%,True,True,4.39%,11.30%,79.84%,103.96%,-23.39%,-28.28%,-26.59%,-40.78%,-16.18%,-42.66%
BTC-USD,C_過度波動禁止型,2018-03-16,8338.349609375,-35.36%,-57.23%,False,False,-9.31%,-12.95%,77.61%,102.19%,7.09%,-1.55%,-18.31%,-0.11%,2.06%,-20.41%
BTC-USD,C_過度波動禁止型,2018-03-27,7833.0400390625,-33.54%,-59.83%,False,False,-9.63%,-10.26%,67.28%,92.53%,-12.62%,-15.28%,2.88%,18.49%,-6.09%,-15.28%
BTC-USD,C_過度波動禁止型,2018-04-07,6911.08984375,-40.28%,-64.55%,False,False,0.84%,-2.44%,65.42%,80.12%,14.15%,14.34%,30.04%,35.62%,10.75%,-2.03%
BTC-USD,C_過度波動禁止型,2018-04-18,8163.419921875,-29.46%,-58.13%,False,False,-1.99%,3.39%,70.78%,73.05%,9.40%,14.52%,13.12%,1.07%,-20.39%,-22.22%
BTC-USD,C_過度波動禁止型,2018-05-26,7355.8798828125,-25.38%,-62.27%,False,False,-2.67%,-12.63%,42.06%,63.84%,1.88%,3.78%,-12.23%,-15.05%,11.22%,-19.75%
BTC-USD,C_過度波動禁止型,2018-06-10,6786.02001953125,-31.16%,-65.20%,False,False,-11.62%,-11.11%,49.90%,59.60%,-4.85%,-0.14%,-5.63%,-6.72%,-3.21%,-13.01%
BTC-USD,C_過度波動禁止型,2018-06-21,6729.740234375,-31.73%,-65.48%,False,False,-0.08%,2.74%,51.33%,52.53%,-9.45%,-5.11%,-4.98%,10.25%,-6.26%,-12.28%
BTC-USD,C_過度波動禁止型,2018-07-02,6614.18017578125,-32.91%,-66.08%,False,False,6.37%,7.42%,55.92%,49.02%,3.67%,-5.83%,12.16%,15.28%,6.40%,-6.49%
BTC-USD,C_過度波動禁止型,2018-07-13,6238.0498046875,-26.73%,-68.01%,False,False,-1.45%,-7.91%,42.09%,48.32%,18.16%,23.61%,21.31%,1.36%,1.33%,-0.86%
BTC-USD,C_過度波動禁止型,2018-08-08,6305.7998046875,-25.15%,-67.66%,False,False,-10.79%,-15.18%,55.41%,57.42%,-0.13%,1.87%,12.54%,2.56%,4.71%,-1.92%
BTC-USD,C_過度波動禁止型,2018-08-20,6308.52978515625,-25.11%,-67.64%,False,False,-4.13%,0.00%,46.64%,53.80%,7.21%,10.62%,-0.12%,1.43%,2.49%,-1.31%
BTC-USD,C_過度波動禁止型,2018-09-08,6225.97998046875,-26.09%,-64.48%,False,False,-8.34%,-14.24%,44.79%,50.65%,4.68%,2.33%,6.72%,6.85%,4.89%,0.00%
BTC-USD,C_過度波動禁止型,2018-11-19,4871.490234375,-27.67%,-50.58%,False,False,-12.63%,-15.11%,58.25%,39.40%,-20.34%,-12.17%,-25.81%,-23.10%,-24.91%,-33.56%
BTC-USD,C_過度波動禁止型,2018-11-30,4017.2685546875,-39.61%,-59.25%,False,False,5.14%,0.18%,91.35%,56.74%,-6.55%,-12.81%,2.92%,-3.77%,-14.17%,-19.43%
BTC-USD,C_過度波動禁止型,2018-12-11,3424.588134765625,-48.09%,-65.26%,False,False,-1.48%,-2.74%,80.64%,61.24%,-5.02%,13.78%,9.29%,7.43%,7.20%,-5.48%
BTC-USD,C_過度波動禁止型,2018-12-22,4014.1826171875,-38.53%,-59.28%,False,False,7.16%,13.21%,75.29%,70.35%,-8.95%,-4.25%,-8.14%,-10.92%,-0.36%,-15.31%
BTC-USD,C_過度波動禁止型,2019-01-02,3943.409423828125,-39.61%,-60.00%,False,False,2.00%,0.50%,72.65%,74.92%,2.08%,-7.15%,-8.59%,-11.55%,-2.44%,-13.79%
BTC-USD,C_過度波動禁止型,2019-01-13,3552.953125,-37.09%,-62.09%,False,False,-3.42%,-11.86%,61.20%,75.84%,2.95%,0.91%,-0.90%,2.83%,10.45%,-4.32%
BTC-USD,B_趨勢回踩型,2019-04-11,5064.48779296875,-4.88%,-31.88%,True,True,-4.26%,0.09%,66.65%,46.67%,3.38%,4.94%,6.68%,42.26%,57.97%,0.00%
BTC-USD,B_趨勢回踩型,2019-04-25,5210.515625,-6.49%,-29.22%,True,True,-3.50%,-2.39%,36.15%,43.32%,2.69%,11.23%,57.47%,54.54%,111.32%,0.00%
BTC-USD,B_趨勢回踩型,2019-05-12,6972.37158203125,-3.23%,-5.29%,True,True,12.92%,19.60%,56.85%,51.19%,5.33%,10.15%,22.83%,13.70%,62.91%,0.00%
BTC-USD,B_趨勢回踩型,2019-05-23,7881.8466796875,-3.94%,-3.94%,True,True,-1.21%,8.40%,86.40%,65.01%,10.63%,10.93%,3.35%,35.78%,31.23%,-2.46%
BTC-USD,B_趨勢回踩型,2019-06-03,8208.9951171875,-6.78%,-6.78%,True,True,-4.26%,-5.20%,71.96%,59.91%,-3.10%,0.27%,32.24%,45.71%,28.13%,-6.35%
BTC-USD,A_回撤反彈型,2019-06-27,11182.806640625,-14.09%,-14.09%,True,True,1.56%,4.50%,79.52%,73.42%,-3.41%,2.40%,-13.32%,-15.25%,-7.26%,-15.25%
BTC-USD,B_趨勢回踩型,2019-06-27,11182.806640625,-14.09%,-14.09%,True,True,1.56%,4.50%,79.52%,73.42%,-3.41%,2.40%,-13.32%,-15.25%,-7.26%,-15.25%
BTC-USD,B_趨勢回踩型,2019-07-08,12285.9580078125,-5.61%,-5.61%,True,True,11.91%,2.71%,105.46%,84.55%,-7.27%,-13.18%,-22.25%,-2.80%,-15.73%,-22.86%
BTC-USD,C_過度波動禁止型,2019-07-16,9477.6416015625,-27.19%,-27.19%,False,True,-16.81%,-16.56%,115.97%,86.23%,11.83%,4.14%,24.56%,8.80%,9.29%,0.00%
BTC-USD,A_回撤反彈型,2019-07-19,10530.732421875,-19.10%,-19.10%,True,True,11.11%,2.68%,104.36%,84.59%,-6.83%,-9.61%,13.63%,-1.76%,-2.75%,-10.00%
BTC-USD,C_過度波動禁止型,2019-07-27,9477.677734375,-27.19%,-27.19%,False,True,-3.41%,-8.37%,88.75%,84.14%,9.73%,21.11%,9.46%,9.42%,-10.45%,-9.04%
BTC-USD,A_回撤反彈型,2019-07-31,10085.6279296875,-22.51%,-22.51%,False,True,5.58%,2.18%,82.71%,84.02%,17.05%,12.58%,6.72%,-4.83%,-19.65%,-19.50%
BTC-USD,B_趨勢回踩型,2019-08-05,11805.6533203125,-9.30%,-9.30%,True,True,12.24%,17.05%,55.89%,83.19%,-3.83%,-12.66%,-14.12%,-10.26%,-30.49%,-31.35%
BTC-USD,A_回撤反彈型,2019-08-19,10916.0537109375,-16.14%,-16.14%,True,True,5.22%,8.60%,58.70%,85.29%,-6.93%,-12.88%,-4.35%,-6.58%,-26.96%,-26.82%
BTC-USD,A_回撤反彈型,2019-09-02,10346.7607421875,-17.71%,-20.51%,False,True,7.80%,6.07%,54.07%,65.74%,1.65%,0.61%,-2.67%,-18.88%,-10.49%,-27.58%
BTC-USD,B_趨勢回踩型,2019-09-07,10517.2548828125,-13.48%,-19.20%,True,True,-0.73%,1.65%,46.77%,63.74%,-1.02%,-2.62%,-21.54%,-21.60%,-11.00%,-28.75%
BTC-USD,A_回撤反彈型,2019-09-14,10358.048828125,-13.44%,-20.42%,False,True,1.77%,0.22%,35.95%,49.46%,-0.88%,-16.77%,-20.78%,-19.15%,-14.96%,-27.66%
BTC-USD,B_趨勢回踩型,2019-09-18,10198.248046875,-14.78%,-21.65%,False,True,-1.44%,-1.57%,28.97%,44.47%,-4.60%,-19.14%,-19.31%,-21.82%,-15.89%,-26.52%
BTC-USD,C_過度波動禁止型,2019-09-24,8620.56640625,-27.96%,-33.77%,False,True,-13.96%,-16.03%,43.91%,49.69%,-5.99%,-4.81%,-2.85%,-13.07%,-14.18%,-15.36%
BTC-USD,C_過度波動禁止型,2019-10-05,8151.50048828125,-31.88%,-37.37%,False,False,-2.88%,-1.72%,45.52%,44.83%,5.34%,0.66%,6.25%,15.47%,-11.03%,-13.54%
BTC-USD,C_過度波動禁止型,2019-10-16,8047.52685546875,-26.28%,-38.17%,False,False,-3.29%,-3.30%,29.88%,41.58%,2.44%,14.88%,16.09%,5.52%,-11.12%,-12.42%
BTC-USD,A_回撤反彈型,2019-10-26,9244.97265625,-12.98%,-28.97%,True,True,23.03%,12.15%,71.66%,53.73%,-0.49%,1.06%,-8.14%,-22.70%,-21.31%,-28.17%
BTC-USD,B_趨勢回踩型,2019-10-26,9244.97265625,-12.98%,-28.97%,True,True,23.03%,12.15%,71.66%,53.73%,-0.49%,1.06%,-8.14%,-22.70%,-21.31%,-28.17%
BTC-USD,A_回撤反彈型,2019-11-06,9360.8798828125,-10.35%,-28.08%,True,True,1.36%,1.08%,70.49%,52.02%,-6.44%,-8.65%,-22.89%,-19.38%,-20.83%,-29.06%
BTC-USD,B_趨勢回踩型,2019-11-06,9360.8798828125,-10.35%,-28.08%,True,True,1.36%,1.08%,70.49%,52.02%,-6.44%,-8.65%,-22.89%,-19.38%,-20.83%,-29.06%
BTC-USD,C_過度波動禁止型,2019-11-24,7047.9169921875,-26.21%,-45.85%,False,False,-7.78%,-14.11%,35.93%,50.92%,10.12%,2.90%,1.09%,3.90%,19.28%,-5.78%
BTC-USD,C_過度波動禁止型,2019-12-14,7124.673828125,-25.41%,-45.26%,False,False,-1.29%,-3.73%,31.01%,50.59%,1.10%,2.78%,3.09%,14.31%,44.93%,-6.80%
BTC-USD,C_過度波動禁止型,2020-01-02,6985.47021484375,-25.79%,-46.33%,False,False,-4.22%,-4.54%,46.83%,39.43%,16.87%,17.28%,24.27%,34.46%,26.97%,0.00%
BTC-USD,B_趨勢回踩型,2020-02-04,9180.962890625,-3.45%,-29.47%,True,True,-2.26%,-3.45%,32.77%,42.48%,10.19%,12.32%,5.11%,-1.11%,-25.20%,-45.86%
BTC-USD,B_趨勢回踩型,2020-02-15,9889.4248046875,-4.23%,-24.02%,True,True,-4.23%,0.33%,37.87%,42.94%,-2.84%,-5.54%,-7.75%,-49.29%,-32.84%,-49.74%
BTC-USD,B_趨勢回踩型,2020-02-26,8820.5224609375,-14.58%,-32.23%,False,True,-11.12%,-8.94%,45.07%,43.62%,0.56%,1.01%,-40.76%,-26.65%,-12.93%,-43.65%
BTC-USD,A_回撤反彈型,2020-03-02,8869.669921875,-14.10%,-31.86%,False,True,2.27%,0.56%,42.65%,43.40%,0.45%,-43.96%,-34.27%,-25.51%,-0.06%,-43.96%
BTC-USD,C_過度波動禁止型,2020-03-12,4970.7880859375,-51.86%,-60.47%,False,False,-37.27%,-44.21%,136.29%,87.99%,5.13%,17.29%,32.91%,37.99%,73.05%,0.00%
BTC-USD,C_過度波動禁止型,2020-03-23,6416.31494140625,-37.86%,-46.38%,False,False,3.51%,22.49%,170.86%,102.69%,-2.71%,5.88%,8.65%,10.92%,43.11%,-7.70%
BTC-USD,C_過度波動禁止型,2020-04-03,6733.38720703125,-34.79%,-43.73%,False,False,4.58%,13.70%,94.24%,104.94%,8.92%,1.66%,10.34%,32.14%,41.53%,-1.36%
BTC-USD,C_過度波動禁止型,2020-04-14,6842.427734375,-32.53%,-42.82%,False,False,-0.24%,-6.29%,56.97%,105.80%,5.07%,10.35%,30.26%,42.26%,38.48%,-2.93%
BTC-USD,B_趨勢回踩型,2020-04-29,8801.0380859375,-3.52%,-17.16%,True,True,14.60%,16.56%,63.67%,108.98%,1.27%,9.01%,10.54%,7.25%,3.89%,-2.26%
BTC-USD,B_趨勢回踩型,2020-05-10,8756.4306640625,-12.01%,-17.58%,True,True,-12.01%,-2.74%,65.76%,109.64%,6.53%,8.75%,10.78%,11.87%,5.96%,-1.77%
BTC-USD,B_趨勢回踩型,2020-05-21,9081.76171875,-8.74%,-12.34%,True,True,-6.63%,-3.15%,59.34%,61.68%,-2.72%,4.18%,8.68%,2.76%,0.91%,-3.21%
BTC-USD,B_趨勢回踩型,2020-06-02,9529.8037109375,-6.27%,-7.71%,True,True,-1.76%,0.04%,56.59%,58.49%,2.40%,-0.51%,1.25%,-4.26%,23.40%,-5.08%
BTC-USD,B_趨勢回踩型,2020-06-13,9475.27734375,-6.81%,-8.24%,True,True,-4.00%,-3.03%,48.78%,56.29%,-0.67%,1.63%,-4.09%,-2.44%,22.26%,-4.54%
BTC-USD,A_回撤反彈型,2020-06-24,9313.6103515625,-8.40%,-9.80%,False,True,0.11%,0.28%,29.61%,53.34%,-1.32%,-1.94%,-0.76%,2.40%,25.25%,-2.88%
BTC-USD,B_趨勢回踩型,2020-06-24,9313.6103515625,-8.40%,-9.80%,False,True,0.11%,0.28%,29.61%,53.34%,-1.32%,-1.94%,-0.76%,2.40%,25.25%,-2.88%
BTC-USD,B_趨勢回踩型,2020-07-05,9073.9423828125,-10.75%,-12.13%,False,True,-0.54%,-0.70%,21.73%,46.03%,2.26%,1.31%,6.65%,23.50%,12.91%,0.00%
BTC-USD,A_回撤反彈型,2020-07-07,9252.27734375,-9.00%,-10.40%,False,True,1.31%,1.41%,25.14%,43.99%,0.26%,-1.09%,18.79%,27.32%,9.91%,-1.30%
BTC-USD,B_趨勢回踩型,2020-07-16,9132.2275390625,-10.18%,-11.56%,False,True,-1.21%,-1.17%,18.79%,35.12%,2.66%,8.46%,28.63%,29.93%,16.96%,0.00%
BTC-USD,B_趨勢回踩型,2020-08-02,11053.6142578125,-6.00%,-6.00%,True,True,-0.52%,1.29%,48.52%,35.09%,4.96%,4.81%,5.68%,8.29%,-3.93%,-8.34%
BTC-USD,B_趨勢回踩型,2020-08-19,11758.283203125,-4.05%,-4.05%,True,True,-1.13%,-0.09%,40.84%,36.40%,0.14%,-2.14%,-13.84%,-6.92%,-2.34%,-13.84%
BTC-USD,B_趨勢回踩型,2020-08-30,11711.505859375,-4.43%,-4.43%,True,True,3.43%,3.04%,30.40%,36.37%,-10.24%,-12.54%,-5.27%,-7.40%,14.74%,-13.49%
BTC-USD,A_回撤反彈型,2020-09-11,10400.9150390625,-15.13%,-15.13%,False,True,2.66%,1.17%,48.51%,44.11%,5.52%,0.59%,2.10%,9.45%,47.01%,-1.49%
BTC-USD,B_趨勢回踩型,2020-09-12,10442.1708984375,-14.79%,-14.79%,False,True,1.95%,0.70%,48.61%,44.11%,4.85%,0.92%,1.28%,10.66%,50.36%,-1.88%
BTC-USD,B_趨勢回踩型,2020-09-24,10760.06640625,-12.19%,-12.19%,False,True,2.85%,-3.01%,35.25%,46.83%,0.79%,-0.84%,6.22%,21.82%,70.67%,-1.96%
BTC-USD,A_回撤反彈型,2020-09-26,10750.7236328125,-12.27%,-12.27%,False,True,4.92%,2.76%,32.93%,41.10%,-1.22%,-1.36%,5.31%,21.62%,74.24%,-1.87%
BTC-USD,B_趨勢回踩型,2020-10-05,10793.33984375,-11.92%,-11.92%,False,True,2.06%,0.08%,29.85%,36.86%,4.66%,6.50%,20.73%,30.95%,73.25%,-1.75%
BTC-USD,A_回撤反彈型,2020-10-08,10915.685546875,-10.92%,-10.92%,True,True,1.13%,3.47%,31.15%,37.13%,4.67%,5.20%,21.58%,35.89%,75.82%,0.00%
BTC-USD,B_趨勢回踩型,2020-10-16,11322.123046875,-5.58%,-7.61%,True,True,-0.91%,-0.55%,19.23%,35.90%,13.26%,15.48%,37.61%,40.92%,71.50%,0.00%
BTC-USD,B_趨勢回踩型,2020-11-07,14833.75390625,-4.79%,-4.79%,True,True,4.95%,9.47%,52.14%,37.08%,9.73%,18.95%,15.33%,29.38%,148.25%,0.00%
BTC-USD,B_趨勢回踩型,2020-11-26,17150.623046875,-10.24%,-10.24%,True,True,-6.61%,-8.00%,55.01%,43.52%,9.63%,12.80%,24.26%,54.15%,88.72%,-0.25%
BTC-USD,B_趨勢回踩型,2020-12-08,18321.14453125,-6.65%,-6.65%,True,True,-4.35%,-5.78%,59.02%,49.21%,4.48%,26.29%,47.83%,114.89%,114.32%,-1.43%
BTC-USD,B_趨勢回踩型,2020-12-21,22803.08203125,-4.47%,-4.47%,True,True,-1.45%,7.00%,54.26%,53.48%,15.94%,27.18%,68.21%,55.89%,145.09%,0.00%
BTC-USD,B_趨勢回踩型,2021-01-10,38356.44140625,-5.98%,-5.98%,True,True,-2.58%,12.84%,61.32%,58.85%,-3.99%,-7.32%,-10.66%,21.18%,50.71%,-20.66%
BTC-USD,A_回撤反彈型,2021-01-26,32569.849609375,-20.17%,-20.17%,True,True,1.57%,5.66%,86.64%,70.86%,1.67%,17.12%,47.21%,44.59%,71.86%,-6.56%
BTC-USD,C_過度波動禁止型,2021-01-27,30432.546875,-25.41%,-25.41%,True,True,-5.75%,-7.80%,84.59%,72.42%,10.20%,29.03%,61.67%,52.27%,83.85%,0.00%
BTC-USD,B_趨勢回踩型,2021-02-02,35510.2890625,-12.96%,-12.96%,True,True,3.62%,6.11%,82.03%,73.08%,9.56%,33.78%,52.65%,36.75%,62.22%,0.00%
BTC-USD,B_趨勢回踩型,2021-02-22,54207.3203125,-5.79%,-5.79%,True,True,-3.01%,3.95%,83.38%,81.95%,-14.79%,-10.42%,9.40%,-2.64%,-5.74%,-16.73%
BTC-USD,A_回撤反彈型,2021-03-02,48378.98828125,-15.92%,-15.92%,True,True,4.74%,2.73%,77.11%,87.33%,5.84%,18.51%,12.71%,22.15%,19.53%,0.00%
BTC-USD,B_趨勢回踩型,2021-03-05,48927.3046875,-14.97%,-14.97%,True,True,1.13%,8.40%,76.49%,86.14%,14.47%,14.27%,5.68%,20.09%,9.01%,-0.03%
BTC-USD,B_趨勢回踩型,2021-03-16,56804.90234375,-7.25%,-7.25%,True,True,-7.25%,-1.73%,65.50%,79.14%,1.26%,-2.94%,3.97%,11.46%,-17.68%,-13.73%
BTC-USD,A_回撤反彈型,2021-03-27,55973.51171875,-8.60%,-8.60%,True,True,6.06%,2.65%,56.45%,74.72%,5.58%,3.96%,10.00%,-3.49%,-29.80%,-37.88%
BTC-USD,B_趨勢回踩型,2021-03-27,55973.51171875,-8.60%,-8.60%,True,True,6.06%,2.65%,56.45%,74.72%,5.58%,3.96%,10.00%,-3.49%,-29.80%,-37.88%
BTC-USD,B_趨勢回踩型,2021-04-07,56048.9375,-8.48%,-8.48%,True,True,-4.61%,-5.62%,42.57%,69.64%,6.86%,8.27%,-1.81%,2.33%,-36.02%,-38.24%
BTC-USD,B_趨勢回踩型,2021-04-18,56216.18359375,-11.48%,-11.48%,False,True,-11.21%,-11.48%,45.80%,59.17%,-9.11%,-2.48%,4.60%,-23.67%,-32.31%,-40.46%
BTC-USD,A_回撤反彈型,2021-04-26,54021.75390625,-14.93%,-14.93%,False,True,5.73%,0.21%,62.11%,56.00%,7.05%,4.40%,-14.00%,-27.26%,-41.44%,-41.36%
BTC-USD,B_趨勢回踩型,2021-04-30,57750.17578125,-9.06%,-9.06%,True,True,4.94%,17.85%,65.72%,54.56%,-0.56%,-3.27%,-29.38%,-38.22%,-37.89%,-45.22%
BTC-USD,A_回撤反彈型,2021-05-07,57356.40234375,-9.68%,-9.68%,True,True,7.54%,1.28%,72.28%,56.51%,-14.31%,-24.09%,-32.99%,-37.47%,-40.31%,-44.84%
BTC-USD,B_趨勢回踩型,2021-05-11,56704.57421875,-10.71%,-10.71%,False,True,-3.57%,0.55%,67.26%,56.09%,-18.07%,-34.21%,-34.16%,-35.27%,-40.89%,-44.21%
BTC-USD,C_過度波動禁止型,2021-05-15,46760.1875,-26.37%,-26.37%,False,True,-4.86%,-16.29%,84.25%,60.57%,-12.78%,-17.87%,-21.10%,-13.99%,-29.81%,-32.34%
BTC-USD,C_過度波動禁止型,2021-05-26,39294.19921875,-38.12%,-38.12%,False,False,13.01%,5.33%,102.63%,75.57%,-4.99%,-9.52%,2.83%,-19.48%,-10.04%,-24.14%
BTC-USD,C_過度波動禁止型,2021-06-06,35862.37890625,-43.53%,-43.53%,False,False,-8.53%,-2.24%,97.55%,78.87%,4.10%,6.93%,-10.25%,-4.54%,13.96%,-16.88%
BTC-USD,C_過度波動禁止型,2021-06-17,38053.50390625,-35.29%,-40.08%,False,False,-5.38%,7.03%,77.37%,84.63%,-14.58%,-8.94%,-11.03%,-17.13%,20.89%,-21.67%
BTC-USD,C_過度波動禁止型,2021-06-28,34434.3359375,-41.44%,-45.78%,False,False,8.84%,2.11%,91.02%,88.62%,0.68%,-4.52%,-7.66%,16.15%,42.47%,-13.44%
