ticker,industry,pattern,date,close,ma25,vol5,vol60,above_ma200,ret_5d,ret_10d,ret_20d,ret_30d,ret_60d
MU,AI半導體,波段,2010-11-12,7.528058052062988,7.67745008468628,41734100.0,34552203.333333336,False,-4.27%,-1.94%,5.44%,0.52%,45.85%
MU,AI半導體,波段,2010-11-15,7.235517501831055,7.66769868850708,39359680.0,34766511.666666664,False,-1.35%,-2.02%,8.76%,4.45%,52.43%
MU,AI半導體,波段,2010-11-24,7.557314395904541,7.603729648590088,35447620.0,35217091.666666664,False,2.06%,5.68%,2.45%,11.61%,40.90%
MU,AI半導體,弱量續攻,2010-11-26,7.4402971267700195,7.608800354003907,31115760.0,34861966.666666664,False,3.80%,8.13%,2.36%,12.06%,38.27%
MU,AI半導體,弱量續攻,2010-11-29,7.3817877769470215,7.604119663238525,28533360.0,34786730.0,False,5.15%,7.53%,2.51%,15.19%,44.12%
MU,AI半導體,弱量續攻,2010-12-17,8.005874633789062,7.526888618469238,27242420.0,33476613.333333332,False,-4.87%,0.85%,17.66%,31.67%,22.53%
MU,AI半導體,弱量續攻,2010-12-20,7.918114185333252,7.542490863800049,26479040.0,33138150.0,False,-4.43%,3.94%,15.39%,34.11%,25.74%
MU,AI半導體,弱量續攻,2010-12-21,7.93761682510376,7.570574836730957,27313620.0,33140108.333333332,False,-4.79%,4.91%,17.94%,33.91%,23.71%
MU,AI半導體,弱量續攻,2010-12-22,8.074136734008789,7.611920680999756,31874560.0,33411430.0,False,-4.59%,3.62%,18.84%,33.45%,25.12%
MU,AI半導體,沖量,2010-12-23,7.742588520050049,7.6446852684021,35141760.0,33305591.666666668,False,1.01%,8.94%,26.57%,42.19%,30.35%
MU,AI半導體,弱量續攻,2010-12-30,7.703583717346191,7.714895248413086,18571680.0,31662898.333333332,False,8.61%,21.90%,31.27%,43.29%,46.20%
MU,AI半導體,弱量續攻,2010-12-31,7.820600509643555,7.725426692962646,14555480.0,31363458.333333332,False,7.86%,21.07%,31.42%,45.26%,46.63%
MU,AI半導體,弱量續攻,2011-01-03,8.074136734008789,7.750780277252197,20206580.0,31349768.333333332,False,3.26%,16.67%,30.56%,40.94%,39.86%
MU,AI半導體,弱量續攻,2011-01-04,8.230158805847168,7.7847151184082035,26101940.0,30648973.333333332,True,3.32%,11.02%,29.03%,37.80%,35.90%
MU,AI半導體,沖量,2011-01-05,8.32767391204834,7.8342521858215335,31032700.0,30499455.0,True,9.37%,12.41%,27.63%,38.17%,32.32%
MU,AI半導體,弱量續攻,2011-01-11,8.503195762634277,7.963750438690186,29265780.0,30121326.666666668,True,7.45%,14.11%,29.13%,25.11%,27.75%
MU,AI半導體,沖量,2011-01-12,9.107779502868652,8.01913818359375,39976240.0,31378298.333333332,True,2.78%,13.38%,21.09%,22.48%,18.52%
MU,AI半導體,弱量續攻,2011-02-04,10.775267601013184,9.363657264709472,31236800.0,34944638.333333336,True,2.44%,5.88%,-0.18%,-6.24%,-1.36%
MU,AI半導體,弱量續攻,2011-02-07,11.009300231933594,9.491205253601073,34638740.0,35121636.666666664,True,3.19%,-3.28%,-3.54%,-8.33%,-4.87%
MU,AI半導體,弱量續攻,2011-02-08,11.155570983886719,9.614462623596191,34459480.0,35229991.666666664,True,2.01%,-7.78%,-9.79%,-7.26%,-4.63%
MU,AI半導體,沖量,2011-02-09,10.9800443649292,9.724458045959473,38677080.0,35410666.666666664,True,3.29%,-3.11%,-11.81%,2.13%,-3.46%
