ticker,industry,pattern,entry_date,entry_price,rule,cost,exit_date,exit_price,hold_days,exit_reason,gross_return,net_return
MU,AI半導體,誘多,2023-05-11,60.81465530395508,base_60d,0.002,2023-05-12,60.13356399536133,1,close_below_ma25,-1.12%,-1.32%
MU,AI半導體,誘多,2023-05-11,60.81465530395508,risk_30d,0.002,2023-05-26,72.97562408447266,11,target_reached,20.00%,19.80%
MU,AI半導體,誘多,2023-05-11,60.81465530395508,trend_60d,0.002,2023-05-12,60.13356399536133,1,close_below_ma25,-1.12%,-1.32%
MU,AI半導體,沖量,2023-05-18,66.69771575927734,base_60d,0.002,2023-06-06,66.66809844970703,12,volume_weak,-0.04%,-0.24%
MU,AI半導體,沖量,2023-05-18,66.69771575927734,risk_30d,0.002,2023-07-03,63.075096130371094,30,max_30d,-5.43%,-5.63%
MU,AI半導體,沖量,2023-05-18,66.69771575927734,trend_60d,0.002,2023-05-31,67.31958770751953,8,atr_trail,0.93%,0.73%
MU,AI半導體,波段,2023-05-31,67.31956481933594,base_60d,0.002,2023-06-06,66.66809844970703,4,volume_weak,-0.97%,-1.17%
MU,AI半導體,波段,2023-05-31,67.31956481933594,risk_30d,0.002,2023-07-05,61.258846282958984,23,risk_stop,-9.00%,-9.20%
MU,AI半導體,波段,2023-05-31,67.31956481933594,trend_60d,0.002,2023-06-08,64.47675323486328,6,close_below_ma25,-4.22%,-4.42%
MU,AI半導體,縮量黑馬,2023-06-06,66.66810607910156,base_60d,0.002,2023-06-07,66.19429779052734,1,volume_weak,-0.71%,-0.91%
MU,AI半導體,縮量黑馬,2023-06-06,66.66810607910156,risk_30d,0.002,2023-07-05,61.258846282958984,19,risk_stop,-8.11%,-8.31%
MU,AI半導體,縮量黑馬,2023-06-06,66.66810607910156,trend_60d,0.002,2023-06-08,64.47675323486328,2,close_below_ma25,-3.29%,-3.49%
MU,AI半導體,誘多,2023-06-12,66.57925415039062,base_60d,0.002,2023-06-13,66.99385070800781,1,volume_weak,0.62%,0.42%
MU,AI半導體,誘多,2023-06-12,66.57925415039062,risk_30d,0.002,2023-07-06,60.43955993652344,16,risk_stop,-9.22%,-9.42%
MU,AI半導體,誘多,2023-06-12,66.57925415039062,trend_60d,0.002,2023-06-20,66.03636169433594,5,close_below_ma25,-0.82%,-1.02%
MU,AI半導體,縮量黑馬,2023-06-21,64.95056915283203,base_60d,0.002,2023-06-22,65.39476013183594,1,close_below_ma25,0.68%,0.48%
MU,AI半導體,縮量黑馬,2023-06-21,64.95056915283203,risk_30d,0.002,2023-08-03,68.41543579101562,30,max_30d,5.33%,5.13%
MU,AI半導體,縮量黑馬,2023-06-21,64.95056915283203,trend_60d,0.002,2023-06-22,65.39476013183594,1,close_below_ma25,0.68%,0.48%
MU,AI半導體,誘多,2023-06-27,65.92778778076172,base_60d,0.002,2023-06-28,66.20417022705078,1,close_below_ma25,0.42%,0.22%
MU,AI半導體,誘多,2023-06-27,65.92778778076172,risk_30d,0.002,2023-07-06,60.43955993652344,6,risk_stop,-8.32%,-8.52%
MU,AI半導體,誘多,2023-06-27,65.92778778076172,trend_60d,0.002,2023-06-28,66.20417022705078,1,close_below_ma25,0.42%,0.22%
MU,AI半導體,誘多,2023-07-27,70.28453063964844,base_60d,0.002,2023-07-28,70.4130859375,1,volume_weak,0.18%,-0.02%
MU,AI半導體,誘多,2023-07-27,70.28453063964844,risk_30d,0.002,2023-08-11,63.65859603881836,11,risk_stop,-9.43%,-9.63%
MU,AI半導體,誘多,2023-07-27,70.28453063964844,trend_60d,0.002,2023-08-09,65.96282958984375,9,atr_trail,-6.15%,-6.35%
MU,AI半導體,誘多,2023-08-14,67.52538299560547,base_60d,0.002,2023-08-15,64.60797882080078,1,close_below_ma25,-4.32%,-4.52%
MU,AI半導體,誘多,2023-08-14,67.52538299560547,risk_30d,0.002,2023-09-26,67.18912506103516,30,max_30d,-0.50%,-0.70%
MU,AI半導體,誘多,2023-08-14,67.52538299560547,trend_60d,0.002,2023-08-15,64.60797882080078,1,close_below_ma25,-4.32%,-4.52%
MU,AI半導體,誘多,2023-08-28,64.58820343017578,base_60d,0.002,2023-08-29,65.94304656982422,1,close_below_ma25,2.10%,1.90%
MU,AI半導體,誘多,2023-08-28,64.58820343017578,risk_30d,0.002,2023-10-10,68.42060089111328,30,max_30d,5.93%,5.73%
MU,AI半導體,誘多,2023-08-28,64.58820343017578,trend_60d,0.002,2023-08-29,65.94304656982422,1,close_below_ma25,2.10%,1.90%
MU,AI半導體,誘多,2023-09-12,69.53292846679688,base_60d,0.002,2023-09-13,70.06697082519531,1,volume_weak,0.77%,0.57%
MU,AI半導體,誘多,2023-09-12,69.53292846679688,risk_30d,0.002,2023-10-24,67.42998504638672,30,max_30d,-3.02%,-3.22%
MU,AI半導體,誘多,2023-09-12,69.53292846679688,trend_60d,0.002,2023-09-21,67.14956665039062,7,close_below_ma25,-3.43%,-3.63%
MU,AI半導體,沖量,2023-09-25,67.82205963134766,base_60d,0.002,2023-09-26,67.18912506103516,1,close_below_ma25,-0.93%,-1.13%
MU,AI半導體,沖量,2023-09-25,67.82205963134766,risk_30d,0.002,2023-11-06,72.234375,30,max_30d,6.51%,6.31%
MU,AI半導體,沖量,2023-09-25,67.82205963134766,trend_60d,0.002,2023-09-26,67.18912506103516,1,close_below_ma25,-0.93%,-1.13%
MU,AI半導體,波段,2023-09-26,67.18913269042969,base_60d,0.002,2023-09-27,67.45614624023438,1,close_below_ma25,0.40%,0.20%
MU,AI半導體,波段,2023-09-26,67.18913269042969,risk_30d,0.002,2023-11-07,72.11552429199219,30,max_30d,7.33%,7.13%
MU,AI半導體,波段,2023-09-26,67.18913269042969,trend_60d,0.002,2023-09-27,67.45614624023438,1,close_below_ma25,0.40%,0.20%
MU,AI半導體,誘多,2023-10-09,68.82674407958984,base_60d,0.002,2023-10-10,68.42060089111328,1,close_below_ma25,-0.59%,-0.79%
MU,AI半導體,誘多,2023-10-09,68.82674407958984,risk_30d,0.002,2023-11-20,77.88079833984375,30,max_30d,13.15%,12.95%
MU,AI半導體,誘多,2023-10-09,68.82674407958984,trend_60d,0.002,2023-10-10,68.42060089111328,1,close_below_ma25,-0.59%,-0.79%
MU,AI半導體,誘多,2023-11-02,69.7777099609375,base_60d,0.002,2023-11-03,71.8975830078125,1,volume_weak,3.04%,2.84%
MU,AI半導體,誘多,2023-11-02,69.7777099609375,risk_30d,0.002,2023-12-14,81.41724395751953,29,target_reached,16.68%,16.48%
MU,AI半導體,誘多,2023-11-02,69.7777099609375,trend_60d,0.002,2023-12-04,73.5915298461914,21,close_below_ma25,5.47%,5.27%
MU,AI半導體,沖量,2023-11-14,76.44441986083984,base_60d,0.002,2023-11-16,75.94913482666016,2,volume_weak,-0.65%,-0.85%
MU,AI半導體,沖量,2023-11-14,76.44441986083984,risk_30d,0.002,2023-12-28,85.19142150878906,30,max_30d,11.44%,11.24%
