ticker,industry,pattern,signal_date,rule,cost,slippage,entry_date,entry_price,exit_date,exit_price,hold_days,exit_reason,gross_return,net_return
MU,政策/AI觀察,弱量續攻,2025-02-21,trend_60d,0.20%,0.20%,2025-02-24,100.03499879034966,2025-02-25,92.86219024658203,1,close_below_ma25,-7.17%,-7.37%
MU,政策/AI觀察,弱量續攻,2025-03-05,base_60d,0.20%,0.20%,2025-03-06,90.76213918251108,2025-03-07,92.60317993164062,1,close_below_ma25,2.03%,1.83%
MU,政策/AI觀察,弱量續攻,2025-03-05,risk_30d,0.20%,0.20%,2025-03-06,90.76213918251108,2025-04-03,74.15107727050781,20,risk_stop,-18.30%,-18.50%
MU,政策/AI觀察,弱量續攻,2025-03-05,trend_60d,0.20%,0.20%,2025-03-06,90.76213918251108,2025-03-07,92.60317993164062,1,close_below_ma25,2.03%,1.83%
MU,政策/AI觀察,弱量續攻,2025-03-07,base_60d,0.20%,0.20%,2025-03-10,89.42461842051355,2025-03-11,88.70819854736328,1,close_below_ma25,-0.80%,-1.00%
MU,政策/AI觀察,弱量續攻,2025-03-07,risk_30d,0.20%,0.20%,2025-03-10,89.42461842051355,2025-04-03,74.15107727050781,18,risk_stop,-17.08%,-17.28%
MU,政策/AI觀察,弱量續攻,2025-03-07,trend_60d,0.20%,0.20%,2025-03-10,89.42461842051355,2025-03-11,88.70819854736328,1,close_below_ma25,-0.80%,-1.00%
MU,政策/AI觀察,弱量續攻,2025-03-12,base_60d,0.20%,0.20%,2025-03-13,94.07601309722148,2025-03-14,100.40312194824219,1,volume_weak,6.73%,6.53%
MU,政策/AI觀察,弱量續攻,2025-03-12,risk_30d,0.20%,0.20%,2025-03-13,94.07601309722148,2025-04-03,74.15107727050781,15,risk_stop,-21.18%,-21.38%
MU,政策/AI觀察,弱量續攻,2025-03-12,trend_60d,0.20%,0.20%,2025-03-13,94.07601309722148,2025-03-21,94.35643768310547,6,close_below_ma25,0.30%,0.10%
MU,政策/AI觀察,弱量續攻,2025-03-13,base_60d,0.20%,0.20%,2025-03-14,98.56769340938858,2025-03-17,102.7142333984375,1,volume_weak,4.21%,4.01%
MU,政策/AI觀察,弱量續攻,2025-03-13,risk_30d,0.20%,0.20%,2025-03-14,98.56769340938858,2025-03-28,88.10054016113281,10,risk_stop,-10.62%,-10.82%
MU,政策/AI觀察,弱量續攻,2025-03-13,trend_60d,0.20%,0.20%,2025-03-14,98.56769340938858,2025-03-21,94.35643768310547,5,close_below_ma25,-4.27%,-4.47%
MU,政策/AI觀察,弱量續攻,2025-03-14,base_60d,0.20%,0.20%,2025-03-17,100.87344307306388,2025-03-18,101.3295669555664,1,volume_weak,0.45%,0.25%
MU,政策/AI觀察,弱量續攻,2025-03-14,risk_30d,0.20%,0.20%,2025-03-17,100.87344307306388,2025-03-26,91.7763671875,7,risk_stop,-9.02%,-9.22%
MU,政策/AI觀察,弱量續攻,2025-03-14,trend_60d,0.20%,0.20%,2025-03-17,100.87344307306388,2025-03-21,94.35643768310547,4,close_below_ma25,-6.46%,-6.66%
